id,title,author,link,technique,dimensions,date
ILLU_11412_1017_1,Four Girls in Åsgårdstrand,Edvard Munch,https://commons.wikimedia.org/wiki/File:Edvard_Munch_-_Four_Girls_in_%C3%85sg%C3%A5rdstrand_-_Google_Art_Project.jpg,Oil on canvas , 87 x 111cm , 1903
ILLU_11420_151_1,Still Life with Blue Pot,Paul Cézanne,https://www.getty.edu/art/collection/objects/27/paul-cezanne-still-life-with-blue-pot-french-about-1900-1906/,Watercolor over graphite , 48.1 x 63.2cm , c. 1900-1906
ILLU_11421_154_0,Autoportrait,Claude Monet,https://commons.wikimedia.org/wiki/File:Claude_Monet-Portrait_de_l%27artiste-1917.jpg?uselang=fr,Huile sur toile , 70 x 55cm , 1917
ILLU_11426_368_1,Clair de lune sur le port de Boulogne,Édouard Manet,https://fr.wikipedia.org/wiki/Clair_de_lune_sur_le_port_de_Boulogne,Huile sur toile , 82 x 101cm , 1869
ILLU_11426_374_0,"La Maison du pendu, Auvers-sur-Oise",Paul Cézanne,https://commons.wikimedia.org/wiki/File:La_Maison_du_pendu_Auvers-sur-Oise_-_Paul_C%C3%A9zanne.jpg,Huile sur toile , 55.5 x 66.3cm , 1873
ILLU_11436_445_0,Karl Dørnberger,Edvard Munch,https://commons.wikimedia.org/wiki/File:Edvard_Munch_-_Karl_D%C3%B8rnberger_(1889).jpg,Oil on canvas , 91.5 x 133.5cm , 1889
ILLU_11448_131_0,Still Life with Plaster Torso,Henri Matisse,,,,1924
ILLU_11471_45_0,Woman holding umbrella,Henri Matisse,,,,1919
ILLU_11479_171_0,"Eucalyptus, Mont Alban",Henri Matisse,,,,1918
ILLU_11483_146_0,Table,André Derain,,Oil on canvas ,, 1922
ILLU_11485_21_0,Portrait of Ernest Cabaner,Édouard Manet,,Pastel on canvas , 55 x 35cm , 1880
ILLU_11505_448_0,Boy Resting,Paul Cézanne,,Oil on canvas ,, 1890
ILLU_11505_450_0,Mother and Child,Lovis Corinth,,,,1906
ILLU_11506_463_0,Sitting&nbsp;Girl,Auguste Renoir,,,47.3 x 62.4cm , 1917
ILLU_11511_167_0,Argenteuil. Yachts 02,Claude Monet,,,,1875
ILLU_11514_249_0,Wheat Field with Mower and a Stooping Peasant Woman,Vincent van Gogh,,Chalk on paper ,, 1885
ILLU_11515_252_0,Small House on a Road with Pollard Willows,Vincent van Gogh,,,,1881
ILLU_11524_151_0,Nude With a Green Shawl,Henri Matisse,,,,1922
ILLU_11529_227_0,The Lac d'Annecy,Paul Cézanne,,Oil on canvas , 65 x 81cm , 1896
ILLU_11543_179_0,Clair de lune sur le port de Boulogne,Édouard Manet,https://fr.wikipedia.org/wiki/Clair_de_lune_sur_le_port_de_Boulogne,Huile sur toile , 82 x 101cm , 1869
ILLU_11545_228_0,View of Parc de Montsouris,Henri Rousseau,,Oil on canvas ,, 1895
ILLU_11546_27_0,"Étude de femme à mi-corps, robe décolletée, vue de face, vers 1860",Constantin Guys,https://parismuseescollections.paris.fr/node/128878,,25.3 x 19cm , 1860
ILLU_11547_60_0,Woman in a Café,Edgar Degas,,Pastel ,, 1877
ILLU_11552_357_0,Orange Trees,Auguste Renoir,,Oil on canvas ,, 43.5cm
ILLU_11557_49_0,The Greek Girl,Jean-Baptiste Camille Corot,,Oil on canvas ,, 1870
ILLU_11568_288_0,Grey Nude,Henri Matisse,,,,1929
ILLU_11571_348_0,Woman crouching,Aristide Maillol,,Etching , 23.5 x 16.5cm , c.1925
ILLU_11572_359_1,Portrait of Morgan Russell,Amedeo Modigliani,,Oil on canvas ,, 1918
ILLU_11583_176_0,Restaurant de la Sirène à Asnières,Vincent van Gogh,https://commons.wikimedia.org/wiki/File:Van_Gogh_-_Das_Restaurant_de_la_Sir%C3%A9ne_in_Asni%C3%A9res.jpeg?uselang=fr,Huile sur toile , 54 x 65cm , 1887
ILLU_11583_180_0,Cypresses,Vincent van Gogh,https://www.metmuseum.org/art/collection/search/437980,Oil on canvas , 93.4 x 74cm , 1889
ILLU_11585_267_0,Régates à Argenteuil,Claude Monet,https://commons.wikimedia.org/wiki/File:Claude_Monet_-_Regattas_at_Argenteuil_-_Google_Art_Project.jpg,Huile sur toile , 480 x 750mm , 1872
ILLU_11592_57_0,Self-Portrait,Paul Cézanne,,Oil on canvas , 55 x 46cm , 1895
ILLU_11592_64_0,Bridge Across the Marne at Créteil (Banks of the Marne),Paul Cézanne,http://www.arts-museum.ru/,Oil on canvas , 71 x 90cm , 1895
ILLU_11621_676_0,Madame Raymond de Verninac,Jacques-Louis David,https://donate.louvre.fr/particuliers/~mon-don,,1.45 x 1.12m , 1798 - 1799
ILLU_11623_27_0,The Morning Session,Henri Matisse,,,,1924
ILLU_11745_4014_3,The Spreading Pine Tree in the Brühl Valley near Mödling,Ludwig Ferdinand Schnorr von Carolsfeld,https://sammlung.belvedere.at/objects/1964/die-breite-fohre-nachst-der-bruhl-bei-modling,Oil on canvas , 66 x 112cm , 1838
ILLU_11995_1613_0,The Drawing Lesson,Jacob Ochtervelt,,Canvas,,
ILLU_11997_103_0,Tasso in the Madhouse,Eugène Delacroix,,Oil on canvas , 60 x 50cm , 1839
ILLU_11998_127_1,Gentleman of the Trivulzio Family,Bernardino dei Conti,https://www.dia.org/art/collection/object/gentleman-trivulzio-family-41245,Oil on wood panel , 42.9 x 29.1 x 0.7in , 1450 and 1528
ILLU_12004_30316_1,Seashore with a Fisherman,Caspar David Friedrich,https://sammlung.belvedere.at/objects/2496/meeresstrand-mit-fischer,Oil on canvas , 33.5 x 51cm , c. 1807
ILLU_12194_2313_0,Adoration of the Magi,Fra Angelico,,Panel on tempera , 63 x 54cm , 1424
ILLU_12196_2404_0,The Plumed Hat,Henri Matisse,https://www.nga.gov/collection/art-object-page.46643.html,Oil on canvas , 47.7 x 38.1cm , 1919
ILLU_12315_69_0,Fishermen on the Seine near Poissy,Claude Monet,https://sammlung.belvedere.at/objects/294/angler-auf-der-seine-bei-poissy,Oil on canvas , 59.8 x 81.7cm , 1882
ILLU_12372_376_0,Harlequin's death,Pablo Picasso,,Gouache on cardboard , 65 x 95cm , 1906
ILLU_12411_331_0,"Eugène Murer (Hyacinthe-Eugène Meunier, 1841–1906)",Auguste Renoir,https://www.metmuseum.org/art/collection/search/438011,Oil on canvas , 47 x 39.4cm , 1877
ILLU_12438_157_0,Landscape at Louveciennes (Autumn),Camille Pissarro,https://www.getty.edu/art/collection/objects/703/camille-pissarro-landscape-at-louveciennes-autumn-french-1870/,Oil on canvas , 88.9 x 116.2cm , 1870
ILLU_12555_148_0,Paolo et Francesca,Jean Auguste Dominique Ingres,https://commons.wikimedia.org/wiki/File:Fran%C3%A7oise_de_Rimini_-_Ingres_-_Mus%C3%A9e_Cond%C3%A9.jpg?uselang=fr,Huile sur toile , 35 x 28cm , 1814
ILLU_12559_476_0,The Children with the bath,Honoré Daumier,,Oil on panel,,
ILLU_12657_766_0,The Closed Window Henri Matisse,Henri Matisse,,,,1919
ILLU_12659_48_0,"Still life with skull, candle and book",Paul Cézanne,,Oil on canvas ,, 1866
ILLU_12659_48_1,The harbour at Bordeaux,Édouard Manet,https://commons.wikimedia.org/wiki/File:Edouard_Manet_026.jpg,Oil on canvas , 63 x 100cm , 1871
ILLU_12723_5203_0,Die Alten,Albin Egger-Lienz,,,258 x 205cm , 1914
ILLU_12779_382_0,Harlequin's death,Pablo Picasso,,Gouache on cardboard , 65 x 95cm , 1906
ILLU_13058_313_0,The Beheading of St. John the Baptist,Pierre Puvis de Chavannes,,Oil on canvas ,, 1869
ILLU_13066_238_0,Large Still Life with Figure,Lovis Corinth,,,,1911
ILLU_13068_116_0,Street of the Bavolle Honfleur,Claude Monet,,,,1864
ILLU_13070_367_0,Self-Portrait,Print made by Sir Muirhead Bone,https://collections.britishart.yale.edu/catalog/tms:36470,"Drypoint and etching on medium, slightly textured, cream asian paper ", 28.7 x 23.1cm , 1908
ILLU_13291_24_0,Orchestra Musicians,Edgar Degas,https://commons.wikimedia.org/wiki/File:Edgar_Degas_-_Orchestra_Musicians_-_Google_Art_Project.jpg,,49 x 69cm , c. 1872
ILLU_13292_307_0,"First Steps, after Millet",Vincent van Gogh,https://www.metmuseum.org/art/collection/search/436526,Oil on canvas , 72.4 x 91.1cm , 1890
ILLU_13292_318_0,Water Mill at Gennep,Vincent van Gogh,https://commons.wikimedia.org/wiki/File:Van_Gogh_-_Wasserm%C3%BChle_in_Gennep2.jpeg,Oil on cardboard , 75 x 100cm , 1884
ILLU_13293_23_0,Joachim among the Shepherds,Giotto,https://commons.wikimedia.org/wiki/File:Giotto_di_Bondone_034.jpg,Fresco , 200 x 185cm , c. 1304
ILLU_13294_121_0,"Une odalisque, dite La Grande Odalisque",Jean-Auguste-Dominique Ingres,,Huile sur toile , 0.91 x 1.62 x 0.49m , 1814
ILLU_13332_347_0,Woman with Parrot,Pierre-Auguste Renoir,https://en.wikipedia.org/wiki/Woman_with_Parakeet,Oil on canvas , 92.1 x 65.1cm , 1871
ILLU_13345_137_0,A boy with a dog,Édouard Manet,,Oil on canvas , 92 x 72cm , 1861
ILLU_13363_319_0,Study of a Nude,Auguste Renoir,,,,1910
ILLU_13364_372_0,Odalisque with Gray Pants,Henri Matisse,,,65 x 54cm , 1927
ILLU_13364_374_0,"Seated Odalisque, Left Knee Bent, Ornamental Background and Checkerboard",Henri Matisse,,,74.3 x 55.7cm , 1924
ILLU_13364_377_0,Decorative Figure on an Ornamental Background,Henri Matisse,,,,1925
ILLU_13395_75_0,Children playing,Oskar Kokoschka,,Oil on canvas , 108 x 72cm , 1909
ILLU_13398_142_0,Allegory of California,Diego Rivera,,Fresco ,, 1931
ILLU_13408_303_0,The sculpture,Pablo Picasso,,,,1925
ILLU_13408_310_0,A dream,Pablo Picasso,,Oil on canvas , 130.2 x 97cm , 1932
ILLU_14268_20_1,The Théâtre du Gymnase,Adolph von Menzel,https://commons.wikimedia.org/wiki/File:Adolph_Menzel_-_Th%C3%A9%C3%A2tre_du_Gymnase_in_Paris_-_Google_Art_Project.jpg,Oil on canvas , 46 x 62cm , 1856
ILLU_14270_70_0,The Studio,Pablo Picasso,,Oil on canvas , 149.9 x 231.2cm ," Paris, winter 1927-28"
ILLU_14289_274_0,Twittering Machine,Paul Klee,https://en.wikipedia.org/wiki/Twittering_Machine,,,1922
ILLU_14300_165_0,Langlois Bridge at Arles,Vincent van Gogh,https://commons.wikimedia.org/wiki/File:The_Langlois_Bridge_at_Arles_-_My_Dream.jpg,"Oil on canvas, digital reconstruction of the original colours ", 49.5 x 64cm , 1888
ILLU_14313_367_4,Guitar,Pablo Picasso,,Oil on canvas , 65.3 x 92.2cm , 1920
ILLU_14405_26_1,The Iron Bridge (View of Frankfurt),Max Beckmann,,Oil on canvas ,, 1922
ILLU_14405_29_1,The Foxes,Franz Marc,https://commons.wikimedia.org/wiki/File:Franz_Marc_-_The_Foxes_-_Google_Art_Project.jpg,Oil on canvas , 880 x 660mm , 1913
ILLU_14937_286_2,Three Acrobates,Marc Chagall,,Oil on canvas , 117 x 89cm , 1926
ILLU_14950_251_0,Madge Pulsford,Wyndham Lewis,,,,1920
ILLU_14951_91_1,The Crucifixion,Matthias Grünewald,https://commons.wikimedia.org/wiki/File:Mathis_Gothart_Gr%C3%BCnewald_022.jpg,Oil on panel , 269 x 307cm , 1512-1516
ILLU_14951_93_0,St. Anthony Visiting St. Paul the Hermit in the Desert (left wing of the Isenheim Altar),Matthias Grünewald,,Oil on panel ,, 1516
ILLU_14953_102_1,Olga in a hat with feather,Pablo Picasso,,,61 x 48.5cm , 1920
ILLU_14967_140_0,Girl at a Window holding a Curtain,Rembrandt,https://commons.wikimedia.org/wiki/File:Dutch_-_Portrait_of_a_Woman_-_Walters_37681.jpg,Oil on canvas , 86.2 x 72cm , c. 1654
ILLU_14981_388_0,King Rodrigo,Eugène Delacroix,,,,1833
ILLU_14987_374_1,Lyon,Oskar Kokoschka,,,,1927
ILLU_14989_112_0,Nana,Édouard Manet,https://en.wikipedia.org/wiki/Nana_(painting),Oil on canvas , 154 x 115cm , 1877
ILLU_14989_119_0,The Seine at Bercy,Paul Cézanne,,Oil on canvas , 56 x 72cm , 1878
ILLU_14994_305_0,A Young Woman Reading,Gustave Courbet,https://www.nga.gov/collection/art-object-page.46589.html,Oil on canvas , 60 x 72.9cm , c. 1866/1868
ILLU_15678_28_1,Self-Portrait,Albrecht Dürer,"https://en.wikipedia.org/wiki/Self-Portrait_%28D%C3%BCrer,_Madrid%29",Oil on panel , 52 x 41cm , 1498
ILLU_15678_38_0,The Crucifixion,Matthias Grünewald,https://commons.wikimedia.org/wiki/File:Mathis_Gothart_Gr%C3%BCnewald_022.jpg,Oil on panel , 269 x 307cm , 1512-1516
ILLU_15680_73_0,"María Luisa of Parma, Princess of Asturias",Raphaël Mengs,,,,1765
ILLU_15697_260_0,The Spangled Cock,Joseph Crawhall,https://collections.britishart.yale.edu/catalog/tms:46411,Watercolor heightened with gouache on linen mounted on panel , 44.9 x 58.4cm , 1903
ILLU_15717_214_0,Hommage à Delacroix,Henri Fantin-Latour,https://commons.wikimedia.org/wiki/File:Hommage_%C3%A0_Delacroix_-_Henri_Fantin-Latour.jpg,Huile sur toile , 160 x 250cm , c. 1864
ILLU_16289_35_0,Full moon,Paul Klee,,,,1919
ILLU_16297_131_1,Old town II,Vassily Kandinsky,,Oil on canvas , 52 x 78.5cm , 1902
ILLU_16297_139_1,L'Élan tempéré,Wassily Kandinsky,https://commons.wikimedia.org/wiki/File:Tempered_Elan_-_Kandinsky%27s_last_painting.JPG?uselang=fr,Huile sur carton , 42 x 58cm , 1944
ILLU_10332_85_0,Lever de lune à Auvers,Charles-François Daubigny,https://commons.wikimedia.org/wiki/File:Lever_de_lune_%C3%A0_Auvers_ou_le_retour_du_troupeau.jpg?uselang=fr,Huile sur toile ,, 1878
ILLU_10347_341_0,Before the Curtain Call,Edgar Degas,,Pastel , 51 x 34cm , 1892
ILLU_10359_148_0,Sunday at Port-en-Bessin,Georges Seurat,,Oil on canvas ,, 1888
ILLU_10366_41_0,Trellis,Gustave Courbet,https://commons.wikimedia.org/wiki/File:Gustave_Courbet_-_Trellis_-_Google_Art_Project.jpg,Oil on canvas , 1098 x 1352mm , 1862
ILLU_10366_43_0,Les demoiselles des bords de la Seine (été),Gustave Courbet,https://parismuseescollections.paris.fr/node/226654,Peinture à l'huile , 174 x 206cm , 1857
ILLU_10397_157_0,The Dancer,Auguste Renoir,https://www.nga.gov/collection/art-object-page.1211.html,Oil on canvas , 142.5 x 94.5cm , 1874
ILLU_10397_160_0,Nocturne: Blue and Gold - Old Battersea Bridge,James Abbott McNeill Whistler,,,,
ILLU_10397_161_0,"Charing Cross Bridge, The Thames",Claude Monet,,,,1903
ILLU_10397_165_0,Wheat Fields after the Rain,Vincent van Gogh,https://commons.wikimedia.org/wiki/File:Vincent_van_Gogh_-_Wheat_Fields_after_the_Rain_(1890).jpg,Oil on canvas , 73 x 92cm,
ILLU_10398_344_0,Greece on the Ruins of Missolonghi,Eugène Delacroix,https://en.wikipedia.org/wiki/Greece_on_the_Ruins_of_Missolonghi,Oil on canvas , 209 x 147cm , 1826
ILLU_10444_35_0,Idylle,Léon Bonnat,,,,1890
ILLU_10464_163_0,Seed of the Areoi,Paul Gauguin,https://commons.wikimedia.org/wiki/File:Paul_Gauguin_-_Te_aa_no_areois_-_Google_Art_Project.jpg,Oil on burlap , 92.1 x 72.1cm , 1892
ILLU_10467_499_0,The House of Cards,Jean Siméon Chardin,https://www.nga.gov/collection/art-object-page.97.html,Oil on canvas , 82.2 x 66cm , probably 1737
ILLU_10467_508_0,Woman peeling turnips,Jean-Baptiste-Siméon Chardin,https://commons.wikimedia.org/wiki/File:Jean-Baptiste_Sim%C3%A9on_Chardin_017.jpg,Oil on canvas , 46.2 x 37cm , c. 1740
ILLU_10484_486_1,Exécution de l'Empereur Maximilien du Mexique,Édouard Manet,https://commons.wikimedia.org/wiki/File:Manet%2C_Edouard_-_The_Execution_of_Emperor_Maximilian%2C_1867.jpg?uselang=fr,Huile sur toile , 195.9 x 259.7cm , 1867
ILLU_10488_227_0,Portrait of Postman Roulin,Vincent van Gogh,https://www.dia.org/art/collection/object/portrait-postman-roulin-46066,Oil on canvas , 25.6 x 19.9 x 0.7in , 1888
ILLU_10550_271_0,L'Apparition,Gustave Moreau,"https://fr.wikipedia.org/wiki/L'Apparition_(Moreau,_1876)",Watercolor , 1060 x 720mm , 1876
ILLU_10556_277_0,The Italian Comedians,Jean-Antoine Watteau,https://www.getty.edu/art/collection/objects/258873/jean-antoine-watteau-the-italian-comedians-french-about-1720/,Oil on canvas , 128.9 x 93.3cm , c. 1720
ILLU_10649_238_0,The Train,Claude Monet,,,,1872
ILLU_10654_149_0,Combat de taureaux,Édouard Manet,https://fr.wikipedia.org/wiki/Combat_de_taureau,Huile sur toile , 89 x 109.2cm , 1865-1866
ILLU_10654_154_1,Beach at Boulogne,Édouard Manet,,Oil on canvas ,, 1869
ILLU_10672_146_0,The Toilers of the Sea,Édouard Manet,https://commons.wikimedia.org/wiki/File:%C3%89douard_Manet_-_The_Toilers_of_the_Sea_-_Google_Art_Project.jpg,Oil on canvas , 635 x 793.8mm , 1873
ILLU_10709_95_0,Arearea,Paul Gauguin,https://fr.wikipedia.org/wiki/Arearea,Huile sur toile , 74.5 x 93.5cm , 1892
ILLU_10719_132_1,Premières Neiges à Louveciennes,Alfred Sisley,https://commons.wikimedia.org/wiki/File:Alfred_Sisley_026.jpg?uselang=fr,Huile sur toile , 54 x 73cm , 1870
ILLU_10737_8_0,Portrait of Madame de Senonnes,Jean-Auguste-Dominique Ingres,,Oil on canvas , 106 x 84cm , 1816
ILLU_10787_24_0,The Grands Boulevards,Pierre-Auguste Renoir,https://en.wikipedia.org/wiki/The_Grands_Boulevards,Oil on canvas , 521.2 x 635.5mm , 1875
ILLU_10888_641_1,White oval,Vassily Kandinsky,,Oil on canvas , 80 x 93cm , 1919
ILLU_10933_90_0,Consul Christen Sandberg,Edvard Munch,https://commons.wikimedia.org/wiki/File:Edvard_Munch_-_Consul_Christen_Sandberg_-_Google_Art_Project.jpg,Oil on canvas , 215 x 147cm , 1901
ILLU_10938_123_0,"Portrait de Mabel Dodge à la Villa Curonia, à Florence",Jacques-Émile Blanche,https://parismuseescollections.paris.fr/node/226521,Peinture à l'huile , 145.5 x 99.5cm , 1911
ILLU_10944_369_0,Talking in the Twilight,Lucien Simon,http://collection.nationalmuseum.se/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=18605&viewType=detailView&lang=en,Oil on canvas , 140 x 190cm,
ILLU_10949_23_0,Street in Marly,Alfred Sisley,,Oil on canvas , 50 x 65cm , 1876
ILLU_10949_66_0,Riders on the beach II,Paul Gauguin,,Oil on canvas ,, 1902
ILLU_10955_42_0,Shepherdess,Auguste Renoir,,Oil on canvas ,, 1887
ILLU_10964_368_0,La Morgue Paris,Print made by Charles Meryon,https://collections.britishart.yale.edu/catalog/tms:62746,"Etching on thin, slightly textured, cream laid paper ", 27.3 x 23.8cm , 1854
ILLU_10966_141_0,Bridge Across the Marne at Créteil (Banks of the Marne),Paul Cézanne,http://www.arts-museum.ru/,Oil on canvas , 71 x 90cm , 1895
ILLU_10984_160_0,The Triple Face,Matthias Grünewald,,Chalk on paper , 272 x 199cm , 1525
ILLU_11246_768_0,After the Luncheon,Pierre-Auguste Renoir,https://commons.wikimedia.org/wiki/File:Auguste_Renoir_-_After_the_Luncheon_-_Google_Art_Project.jpg,Oil on canvas , 81.3 x 100.5cm , 1879
ILLU_11279_228_0,The Yellow House,Vincent van Gogh,https://en.wikipedia.org/wiki/The_Yellow_House,Oil on canvas , 72 x 91.5cm,
ILLU_11279_231_0,Self-portrait without beard,Vincent van Gogh,https://en.wikipedia.org/wiki/Self-portrait_without_beard,Oil on canvas , 40 x 31cm,
ILLU_11290_137_0,Jesus Mocked by the Soldiers,Édouard Manet,,Oil on canvas , 190.8 x 148.3cm , 1865
ILLU_11290_35_0,Anguille et Rouget,Édouard Manet,https://commons.wikimedia.org/wiki/File:%C3%89douard_Manet_-_Rouget_et_Anguille.jpg?uselang=fr,Huile sur toile , 38 x 46.5cm , 1864
ILLU_11305_400_0,Portrait of a man,Vincent van Gogh,https://commons.wikimedia.org/wiki/File:Van_Gogh_-_Bildnis_eines_Mannes1.jpeg,Oil on canvas , 65 x 54.5cm , 1888
ILLU_11307_545_0,"La Marquise d'Orvilliers, née Jeanne-Robertine Rilliet (1772 - 1862)",Jacques-Louis David,https://donate.louvre.fr/particuliers/~mon-don,,1.31 x 0.98m , 1790
ILLU_11307_547_0,Portrait of Francois-Marius Granet,Jean-Auguste-Dominique Ingres,,Oil on canvas , 75 x 53cm , 1807
ILLU_11309_22_0,Hommage à Delacroix,Henri Fantin-Latour,https://commons.wikimedia.org/wiki/File:Hommage_%C3%A0_Delacroix_-_Henri_Fantin-Latour.jpg,Huile sur toile , 160 x 250cm , c. 1864
ILLU_11311_281_0,Louis Guillaume,Paul Cézanne,https://www.nga.gov/collection/art-object-page.46576.html,Oil on canvas , 55.9 x 46.7cm , 1879-1890
ILLU_11312_255_0,The farm of Bellevue,Paul Cézanne,,,,1892
ILLU_11340_625_3,Self-Portrait Dedicated to Paul Gauguin,Vincent van Gogh,https://commons.wikimedia.org/wiki/File:Van_Gogh_self-portrait_dedicated_to_Gauguin.jpg,Oil on canvas , 61.5 x 50.3cm,
ILLU_11340_644_0,Landscape with Alphonse Daudet's Windmill,Vincent van Gogh,,Ink on paper ,, 1888
ILLU_11340_647_1,Champ de blé avec cyprès,Vincent van Gogh,https://www.nationalgallery.org.uk/paintings/vincent-van-gogh-a-wheatfield-with-cypresses,Huile sur toile , 72.1 x 90.9cm , 1889
ILLU_11351_12_0,Jeunes Filles au bord de la mer,Pierre Puvis de Chavannes,https://commons.wikimedia.org/wiki/File:Jeunes_filles_au_bord_de_la_mer-Puvis_de_Chavannes-Orsay-RF_2015.jpg?uselang=fr,Huile sur toile , 61 x 46cm , 1879
ILLU_11363_117_0,Portrait of Doctor Rey,Vincent van Gogh,http://www.arts-museum.ru/,Oil on canvas , 64 x 53cm , 1889
ILLU_11363_21_0,Nude (Nude Seated on a Sofa),Auguste Renoir,http://www.arts-museum.ru/,Oil on canvas , 92 x 73cm , 1876
ILLU_11365_63_1,The Artist's Wife,Amedeo Modigliani,,Oil on canvas , 100.3 x 64.5cm , 1918
ILLU_11379_85_1,The Old Musician,Edouard Manet,https://www.nga.gov/collection/art-object-page.46637.html,Oil on canvas , 187.4 x 248.2cm , 1862
ILLU_11381_129_0,Madame Louis Joachim Gaudibert,Claude Monet,https://commons.wikimedia.org/wiki/File:Claude_Monet_036.jpg,Huile sur toile , 217 x 138.5cm , 1868
ILLU_11381_132_1,Régates à Argenteuil,Claude Monet,https://commons.wikimedia.org/wiki/File:Claude_Monet_-_Regattas_at_Argenteuil_-_Google_Art_Project.jpg,Huile sur toile , 480 x 750mm , 1872
ILLU_11400_639_2,"In the Vanilla Grove, Man and Horse",Paul Gauguin,"https://commons.wikimedia.org/wiki/File:Paul_Gauguin_-_Dans_la_vanill%C3%A8re,_homme_et_cheval_(1891).jpg",Oil on burlap , 73 x 92cm , 1891
ILLU_11401_733_2,The Birthday,Marc Chagall,,Oil on canvas , 80.5 x 99.5cm , 1915
ILLU_11402_780_0,Portrait of Madame de Senonnes,Jean-Auguste-Dominique Ingres,,Oil on canvas , 106 x 84cm , 1816
ILLU_11412_1004_1,Interior with a Violin,Henri Matisse,http://collection.smk.dk/#/en/detail/KMSr83,Oil on canvas , 116 x 89cm , 1918
ILLU_11420_151_2,Blossoming Chestnut Branches,Vincent van Gogh,https://en.wikipedia.org/wiki/Blossoming_Chestnut_Branches,,,1890
ILLU_11444_47_0,The Promenade,Pierre-Auguste Renoir,https://www.getty.edu/art/collection/objects/823/pierre-auguste-renoir-the-promenade-french-1870/,Oil on canvas , 81.3 x 64.8cm , 1870
ILLU_11444_48_0,Haymaking at Eragny,Camille Pissarro,,Oil on canvas , 47 x 38.7cm , 1891
ILLU_11446_87_0,Harlequin's Head,Pablo Picasso,,Oil on panel ,, 1905
ILLU_11452_252_0,The Vases,Amédée Ozenfant,,Oil on canvas , 130.5 x 97.5cm , 1925
