id,_descrpiton,_artist,_material,_dimensions,_date-artwork,year,keywords
ILLU_10976_213_0,Road with Cypress and Star,Vincent van Gogh,,,1890.0,1929,Reproduction
ILLU_10976_225_0,The Large Plane Trees (Road Menders at Saint-Rémy),Vincent van Gogh,oil on fabric,73.40x91.80cm,1889.0,1929,Reproduction
ILLU_11279_227_0,Portrait of Postman Roulin,Vincent van Gogh,oil on canvas,65.02x50.55x1.78cm,1888.0,1911,Reproduction
ILLU_11288_479_0,"Madame Cézanne (Hortense Fiquet, 1850–1922) in the Conservatory",Paul Cézanne,oil on canvas,92.10x73.00cm,1891.0,1912,Reproduction
ILLU_11289_517_1,The Girls on the Bridge,Edvard Munch,oil on canvas,126.00x126.00cm,1905.0,1912,Reproduction
ILLU_11309_28_0,"Le pont de Narni, aux environs de Rome (Italie)",Camille Corot,oil on paper mounted on canvas,3.40x4.80cm,1826.0,1913,Reproduction
ILLU_11309_32_0,"L'église de Marissel, près de Beauvais",Camille Corot,oil on canvas,5.50x4.20cm,1866.0,1913,Reproduction
ILLU_11309_33_0,Alexina Ledoux,Jean-Baptiste Camille Corot,oil on canvas,36.00x27.00cm,1830.0,1913,Reproduction
ILLU_11309_35_0,Velléda,Camille Corot,oil on canvas,8.30x5.50cm,1868.0,1913,Reproduction
ILLU_11311_211_0,Plain by Mont Sainte-Victoire,Paul Cézanne,,,1880.0,1914,Reproduction
ILLU_11311_214_0,"Sugarbowl, Pears and Tablecloth",Paul Cézanne,oil on canvas,,1894.0,1914,Reproduction
ILLU_11311_277_0,Bridge Over the Pond,Paul Cézanne,oil on canvas,64.00x79.00cm,1898.0,1914,Reproduction
ILLU_11311_279_0,The Murder,Paul Cézanne,oil on canvas,64.00x81.00cm,1867.0,1914,Reproduction
ILLU_11311_285_0,Monforte Altarpiece,Hugo van der Goes,oil on panel,147.00x242.00cm,1470.0,1914,Reproduction
ILLU_11314_392_0,At the Mirror,Edgar Degas,pastel,,1886.0,1914,Reproduction
ILLU_11329_701_0,Naked model in the workshop,Fernand Léger,,,1913.0,1920,Reproduction
ILLU_11340_629_2,Woman on Her Deathbed,Vincent van Gogh,,,1883.0,1922,Reproduction
ILLU_11340_643_2,Street in Saintes-Maries,Vincent van Gogh,ink on paper,30.50x47.00cm,1888.0,1922,Reproduction
ILLU_11341_685_0,Group of Bathers,Paul Cézanne,oil on canvas,20.60x30.80cm,1895.0,1922,Reproduction
ILLU_11363_114_0,Interior with Two Women and a Child,Paul Cézanne,oil on canvas,91.00x72.00cm,1861.0,1926,Reproduction
ILLU_11363_114_1,"Madame Cézanne (Hortense Fiquet, 1850–1922) in the Conservatory",Paul Cézanne,oil on canvas,92.10x73.00cm,1891.0,1926,Reproduction
ILLU_11363_24_0,The Death Chamber,Edvard Munch,lithography on paper,39.00x55.50cm,1896.0,1926,Reproduction
ILLU_11367_191_2,A Centennial of Independence,Henri Rousseau,oil on canvas,111.80x158.10cm,1892.0,1926,Reproduction
ILLU_11374_379_2,Aroundfish,Paul Klee,oil,46.30x64.10cm,1926.0,1926,Reproduction
ILLU_11374_381_1,Portrait de Madame M.,Henri Rousseau,oil on canvas,198.00x115.00cm,1895.0,1926,Reproduction
ILLU_11374_391_3,Flower vendor,Amedeo Modigliani,oil on canvas,116.50x93.30cm,1919.0,1926,Reproduction
ILLU_11379_93_1,Young Woman in Oriental Garb,Édouard Manet,oil on canvas,95.50x74.50cm,1871.0,1928,Reproduction
ILLU_11381_128_0,Camille on the Beach at Trouville,Claude Monet,,,1870.0,1928,Reproduction
ILLU_11387_383_0,Seated Odalisque,Henri Matisse,,,1928.0,1928,Reproduction
ILLU_11388_392_0,Une Baignade à Asnières,Georges Seurat,oil on canvas,201.00x300.00cm,1884.0,1928,Reproduction
ILLU_11412_1012_3,The Murderer in the Lane,Edvard Munch,oil on canvas,110.00x138.00cm,1919.0,1924,Reproduction
ILLU_11418_61_1,Terrasse à Sainte-Adresse,Claude Monet,oil on canvas,98.10x129.90cm,1867.0,1927,Reproduction
ILLU_11420_151_0,Blossoming Chestnut Branches,Vincent van Gogh,oil on canvas,72.50x91.00cm,1890.0,1927,Reproduction
ILLU_11432_236_0,Circus Sideshow (Parade de cirque),Georges Seurat,oil on canvas,99.70x149.90cm,1887.0,1929,Reproduction
ILLU_11447_106_0,The Lac d'Annecy,Paul Cézanne,oil on canvas,65.00x81.00cm,1896.0,1930,Reproduction
ILLU_11456_347_0,Mameluke defending wounded trumpete,Theodore Gericault,,,1818.0,1930,Reproduction
ILLU_11456_351_0,The Large Shepherdess,Jean-François Millet,etching on paper,32.10x23.80cm,1862.0,1930,Reproduction
ILLU_11462_205_0,Boy Leading a Horse,Pablo Picasso,oil on canvas,220.30x131.10cm,1905.0,1926,Reproduction
ILLU_11479_167_0,The Skein Winder From Picardy,Henri Matisse,,,1903.0,1922,Reproduction
ILLU_11511_169_0,The Train Bridge in Argenteuil,Claude Monet,oil on canvas,60.00x99.00cm,1873.0,1927,Reproduction
ILLU_11513_213_0,Four Bathers,Paul Cézanne,oil on canvas,35.00x39.50cm,1880.0,1927,Reproduction
ILLU_11514_247_0,Woman washing in the bath,Edgar Degas,"colored pencils, pastel, cardboard",31.80x47.40cm,1892.0,1927,Reproduction
ILLU_11515_251_0,Bent Figure of a Woman Sien,Vincent van Gogh,"pencil, sepia, paper",,1882.0,1927,Reproduction
ILLU_11519_67_1,Hélène Fourment with her Son Frans,Peter Paul Rubens,oil on panel,146.00x102.00cm,1635.0,1928,Reproduction
ILLU_11530_233_0,Sur la plage,Édouard Manet,oil on canvas,95.00x73.00cm,1873.0,1929,Reproduction
ILLU_11536_440_0,Les Baigneuses,Pierre-Auguste Renoir,oil on canvas,110.00x160.00cm,1918.0,1929,Reproduction
ILLU_11545_227_0,The Hungry Lion Throws Itself on the Antelope,Henri Rousseau,oil on canvas,200.00x301.00cm,1905.0,1933,Reproduction
ILLU_11547_62_0,Three Ballet Dancers,Edgar Degas,oil on canvas,,1879.0,1924,Reproduction
ILLU_11551_319_0,Chasse au tigre,Eugène Delacroix,oil on canvas,73.00x92.50cm,1854.0,1925,Reproduction
ILLU_11552_349_0,Girl Tatting,Pierre-Auguste Renoir,oil on canvas,56.50x46.70cm,1906.0,1925,Reproduction
ILLU_11555_9_0,"Portrait de Jules Vallès (1832-1885), écrivain.",Gustave Courbet,"oil paint, canvas (material)",36.50x31.40cm,1861.0,1929,Reproduction
ILLU_11558_102_0,Femmes Au Canapé Ou Le Divan,Henri Matisse,,,1921.0,1929,Reproduction
ILLU_11563_195_0,Autoportrait,Claude Monet,oil on canvas,70.00x55.00cm,1917.0,1930,Reproduction
ILLU_11575_456_0,View of Saintes-Maries with Cemetery,Vincent van Gogh,ink on paper,,1888.0,1930,Reproduction
ILLU_11581_151_1,Head of a Young Man,Vincent van Gogh,pencil on paper,,1885.0,1928,Reproduction
ILLU_11583_177_0,The Trinquetaille Bridge,Vincent van Gogh,oil on canvas,72.50x91.50cm,1888.0,1928,Reproduction
ILLU_11585_269_0,The Luncheon,Claude Monet,,,1868.0,1928,Reproduction
ILLU_11585_270_0,"Rue de la Bavole, Honfleur",Claude Monet,oil on canvas,55.90x61.00cm,1864.0,1928,Reproduction
ILLU_11590_343_0,Ville d'Avray the Pond and the Cabassud House,Jean-Baptiste Camille Corot,oil on canvas,,1840.0,1928,Reproduction
ILLU_11592_65_0,The Aqueduct,Paul Cézanne,oil on canvas,91.00x72.00cm,1900.0,1936,Reproduction
ILLU_11595_264_0,Moroccan caid visiting his tribe,Eugène Delacroix,oil on canvas,98.00x126.00cm,1837.0,1939,Reproduction
ILLU_11745_4013_2,The Spreading Pine Tree in the Brühl Valley near Mödling,Ludwig Ferdinand Schnorr von Carolsfeld,oil on canvas,66.00x112.00cm,1838.0,1930,Reproduction
ILLU_11894_75_0,Postman Joseph Roulin,Vincent van Gogh,oil on canvas,81.30x65.40cm,1888.0,1936,Reproduction
ILLU_11995_1613_1,Chestnut Trees at Jas de Bouffan,Paul Cézanne,oil on canvas,71.12x90.17cm,1885.0,1938,Reproduction
ILLU_11996_1613_1,Chestnut Trees at Jas de Bouffan,Paul Cézanne,oil on canvas,71.12x90.17cm,1885.0,1938,Reproduction
ILLU_12004_30317_1,Seashore with a Fisherman,Caspar David Friedrich,oil on canvas,33.50x51.00cm,1807.0,1939,Reproduction
ILLU_12006_102_3,"Le Colisée, vu à travers les arcades de la basilique de Constantin, à Rome",Camille Corot,oil on paper mounted on canvas,2.30x3.50x3.60cm,1825.0,1936,Reproduction
ILLU_12196_2404_1,Nude,Henri Matisse,,,1919.0,1931,Reproduction
ILLU_12208_3604_0,The boy with cherries,Édouard Manet,oil on canvas,,1858.0,1931,Reproduction
ILLU_12226_3804_0,Armor Chamber Fantasy,Adolph Menzel,,,1866.0,1932,Reproduction
ILLU_12252_181_0,View of Constantinople,Oskar Kokoschka,,,1929.0,1931,Reproduction
ILLU_12559_479_0,A boy with a dog,Édouard Manet,oil on canvas,92.00x72.00cm,1861.0,1914,Reproduction
ILLU_12659_53_0,Banks of the Seine at Médan,Paul Cézanne,oil on canvas,73.00x92.30cm,1885.0,1927,Reproduction
ILLU_12660_505_1,The Battle of Love,Paul Cézanne,oil on canvas,38.00x46.00cm,1880.0,1927,Reproduction
ILLU_12665_506_0,Circus Sideshow (Parade de cirque),Georges Seurat,oil on canvas,99.70x149.90cm,1887.0,1930,Reproduction
ILLU_12668_31_0,Madame Cézanne à la jupe rayée,Paul Cézanne,oil on canvas,72.50x56.00cm,1877.0,1938,Reproduction
ILLU_12723_5204_0,Die Alten,Albin Egger-Lienz,,258.00x205.00cm,1914.0,1940,Reproduction
ILLU_12768_286_0,Notre Dame,Henri Rousseau,oil on canvas,1.29x1.61cm,1909.0,1926,Reproduction
ILLU_12768_287_0,Quai d'Ivry,Henri Rousseau,canvas,46.10x55.00cm,1907.0,1926,Reproduction
ILLU_12779_381_0,At the Lapin Agile,Pablo Picasso,oil on canvas,99.10x100.30cm,1905.0,1913,Reproduction
ILLU_12779_383_1,The ironer,Pablo Picasso,oil on canvas,116.20x73.00cm,1904.0,1913,Reproduction
ILLU_13074_288_0,Baumlandschaft,Waldemar Rösler,oil on canvas,80.00x100.00cm,1910.0,1912,Reproduction
ILLU_13074_293_0,Portrait of Else Lampe Von Quita,Théo Van Rysselberghe,,,1911.0,1912,Reproduction
ILLU_13077_370_0,Self-Portrait,Eugène Zak,,,1911.0,1912,Reproduction
ILLU_13287_17_0,Negro Attacked by a Jaguar,Henri Rousseau,oil on canvas,162.50x116.00cm,1910.0,1920,Reproduction
ILLU_13292_315_0,Sunflowers,Vincent van Gogh,,,1888.0,1922,Reproduction
ILLU_13292_316_0,"View of Arles, Flowering Orchards",Vincent van Gogh,oil on canvas,72.00x92.00cm,1889.0,1922,Reproduction
ILLU_13297_329_0,Le Printemps,Jean-François Millet,oil on canvas,86.00x111.00cm,1868.0,1922,Reproduction
ILLU_13329_273_0,Captain Edouard Bernier,Auguste Renoir,,,1871.0,1927,Reproduction
ILLU_13332_336_0,Cypresses,Vincent van Gogh,oil on canvas,93.40x74.00cm,1889.0,1927,Reproduction
ILLU_13332_339_0,The Card Players,Paul Cézanne,oil on canvas,65.40x81.90cm,1890.0,1927,Reproduction
ILLU_13332_346_0,Life,Pablo Picasso,oil on canvas,196.50x128.50cm,1903.0,1927,Reproduction
ILLU_13362_306_0,The Path of forest,André Derain,oil on canvas,54.00x65.00cm,1928.0,1929,Reproduction
ILLU_13364_378_0,Girl by a Window,Henri Matisse,oil on canvas,46.70x55.60cm,1921.0,1929,Reproduction
ILLU_14257_293_3,The Kiss,Max Ernst,oil on canvas,129.00x161.20cm,1927.0,1933,Reproduction
ILLU_14268_19_0,The bedroom of the artist in the Ritterstraße,Adolph von Menzel,,56.00x46.00cm,1847.0,1930,Reproduction
ILLU_14279_129_0,Camille,Claude Monet,oil on canvas,231.00x151.00cm,1866.0,1928,Reproduction
ILLU_14281_81_1,The Kiss,Max Ernst,oil on canvas,129.00x161.20cm,1927.0,1928,Reproduction
ILLU_14289_276_2,Landscape with Yellow Birds,Paul Klee,,,1923.0,1928,Reproduction
ILLU_14377_349_0,A Sunday on La Grande Jatte — 1884,Georges Seurat,oil on canvas,207.50x308.10cm,1884.0,1928,Reproduction
ILLU_14377_351_1,"Study for ""Un dimanche d'été à la Grande Jatte""",Georges Seurat,crayon on paper,30.00x17.00cm,1885.0,1928,Reproduction
ILLU_14405_29_0,The Tower of Blue Horses,Franz Marc,canvas,200.00x130.00cm,1913.0,1938,Reproduction
