id,_description,_artist,_source,_material,_dimensions,_journal-id,_date-artwork,year,keywords
ILLU_15316_482_1,The Rich Man The Queen,Hans Holbein le Jeune,,woodcut on paper,64.00x96.00cm,1476,1525.0,1884,Reproduction
ILLU_15405_339_0,St. Jerome in His Study,Albrecht Dürer,"https://en.wikipedia.org/wiki/St._Jerome_in_His_Study_(D%C3%BCrer,_1521)",oak wood,59.50x48.50cm,1408,1521.0,1928,Reproduction
ILLU_15678_27_1,Portrait of a Bearded Man in a Red Hat,Albrecht Dürer,,oil on canvas,,1479,1520.0,1912,Reproduction
ILLU_15678_30_0,Adoration of the Trinity,Albrecht Dürer,https://en.wikipedia.org/wiki/Adoration_of_the_Trinity,oil on poplar wood,135.00x123.40cm,1479,1511.0,1912,Reproduction
ILLU_15678_31_1,Judith with the head of Holofernes,Lucas Cranach l'Ancien,,oil on wood,87.00x56.00cm,1479,1530.0,1912,Reproduction
ILLU_15691_128_0,Study for the Family Portrait of Thomas More,Hans Holbein le Jeune,,,38.90x52.40cm,1479,1527.0,1911,Reproduction
ILLU_15996_320_0,Rocky Bay with Figures,Joseph Mallord William Turner,https://www.tate.org.uk/art/artworks/turner-rocky-bay-with-figures-n01989,oil paint on canvas,90.20x123.20cm,1479,1827.0,1906,Reproduction
ILLU_16304_354_3,Diver&nbsp;on a yellow background,Fernand Léger,,,,1302,,1949,Reproduction
ILLU_10332_134_0,Don Quixote and the Dead Mule,Honoré Daumier,https://www.metmuseum.org/art/collection/search/436092,oil on wood,24.80x46.00cm,1438,1864.0,1910,Reproduction
ILLU_10332_135_0,The Races in the Bois de Boulogne,Édouard Manet,,oil on canvas,73.00x92.00cm,1438,1872.0,1910,Reproduction
ILLU_10332_138_0,"Argenteuil, Seen from the Small Arm of the Seine",Claude Monet,,,,1438,1872.0,1910,Reproduction
ILLU_10332_146_0,"Madame Georges Charpentier (Marguérite-Louise Lemonnier, 1848–1904) and Her Children, Georgette-Berthe (1872–1945) and Paul-Émile-Charles (1875–1895)",Auguste Renoir,https://www.metmuseum.org/art/collection/search/438815,oil on canvas,153.70x190.20cm,1438,1878.0,1910,Reproduction
ILLU_10332_95_0,The Tragic Actor (Rouvière as Hamlet),Edouard Manet,https://www.nga.gov/collection/art-object-page.45878.html,oil on canvas,187.20x108.10cm,1438,1866.0,1910,Reproduction
ILLU_10347_334_0,Café Singer,Hilaire Germain Edgar Degas,,oil on canvas,40.64x40.64cm,1438,1879.0,1912,Reproduction
ILLU_10364_264_0,Self-portrait of the painter and his wife in the studio,Franz von Stuck,,oil on canvas,159.50x179.50cm,1368,1902.0,1935,Reproduction
ILLU_10397_153_0,The Seine at Argenteuil,Claude Monet,,oil on canvas,79.80x59.80cm,1368,1875.0,1910,Reproduction
ILLU_10398_349_0,Scène des massacres de Scio&nbsp;; familles grecques attendant,Eugène Delacroix,https://donate.louvre.fr/particuliers/~mon-don,oil on canvas,41.90x35.40cm,1368,1824.0,1911,Reproduction
ILLU_10446_106_0,"Anthony: Help me, O my God! (plate 2)",Odilon Redon,,lithography on paper,,1438,1896.0,1903,Reproduction
ILLU_10453_96_0,Young Girl Learning to Write,Jean-Baptiste Camille Corot,,oil on panel,42.10x37.60cm,1438,,1904,Reproduction
ILLU_10456_80_0,Young Ladies of the Village,Gustave Courbet,https://www.metmuseum.org/art/collection/search/438820,oil on canvas,194.90x261.00cm,1438,1851.0,1905,Reproduction
ILLU_10466_523_0,Houses Along a Road,Paul Cézanne,,oil on canvas,,1438,1881.0,1908,Reproduction
ILLU_10479_246_0,Luncheon in the Studio,Édouard Manet,https://en.wikipedia.org/wiki/Luncheon_in_the_Studio,oil on canvas,118.00x153.90cm,1438,1868.0,1910,Reproduction
ILLU_10649_239_0,Vétheuil,Claude Monet,https://commons.wikimedia.org/wiki/File:Claude_Monet_-_V%C3%A9theuil_-_Google_Art_Project_(427751).jpg,oil on canvas,60.00x81.00cm,1438,1879.0,1903,Reproduction
ILLU_10654_148_0,The Spanish Singer,Edouard Manet,https://www.metmuseum.org/art/collection/search/436944,oil on canvas,147.30x114.30cm,1368,1860.0,1911,Reproduction
ILLU_10654_150_1,Spanish Ballet,Édouard Manet,https://commons.wikimedia.org/wiki/File:Edouard_Manet_-_Spanish_Ballet_-_Google_Art_Project.jpg,oil on canvas,2.40x3.56cm,1368,1862.0,1911,Reproduction
ILLU_10663_95_0,The Card Players (Les Joueurs de cartes),Paul Cézanne,https://commons.wikimedia.org/wiki/File:Paul_Cezanne_Les_joueurs_de_cartes.jpg,,134.00x181.50cm,1438,1890.0,1906,Reproduction
ILLU_10664_349_0,Vase with Musk-mallows,Vincent van Gogh,https://commons.wikimedia.org/wiki/File:Van_Gogh_-_Vase_mit_Rosenmalven.jpeg,oil on canvas,91.00x50.50cm,1438,1886.0,1910,Reproduction
ILLU_10670_171_0,The Garden at Bellevue,Édouard Manet,,oil on canvas,65.00x54.00cm,1438,1880.0,1903,Reproduction
ILLU_10670_192_0,Still Life with Fruit Dish,Paul Cézanne,,oil on canvas,46.40x54.60cm,1438,1879.0,1903,Reproduction
ILLU_10670_195_0,"Baigneuses, plage du Pouldu",Maurice Denis,https://parismuseescollections.paris.fr/node/226230,"oil paint, canvas (material)",73.00x100.00cm,1438,1899.0,1903,Reproduction
ILLU_10672_68_0,The Thames below Westminster,Claude Monet,https://www.nationalgallery.org.uk/paintings/claude-monet-the-thames-below-westminster,oil on canvas,47.00x73.00cm,1438,1871.0,1906,Reproduction
ILLU_10677_61_0,La Chanteuse de rue,Édouard Manet,https://fr.wikipedia.org/wiki/La_Chanteuse_de_rue,oil on canvas,174.00x118.00cm,1368,1862.0,1899,Reproduction
ILLU_10706_454_0,Erminia and the Shepherds,Eugène Delacroix,https://commons.wikimedia.org/wiki/File:Erminia_and_the_Shepherds_(Eug%C3%A8ne_Delacroix)_-_Nationalmuseum_-_19306.tif,oil on canvas,82.00x104.50cm,1438,1859.0,1909,Reproduction
ILLU_10720_489_0,Harry Graf Kessler,Edvard Munch,,oil on canvas,86.00x75.00cm,1438,1904.0,1903,Reproduction
ILLU_10728_193_0,Les mères diaboliques,Giovanni Segantini,https://sammlung.belvedere.at/objects/6224/die-bosen-mutter,oil on canvas,105.00x200.00cm,1569,1894.0,1895,Reproduction
ILLU_10888_642_0,Black and Violet,Wassily Kandinsky,"https://commons.wikimedia.org/wiki/File:Vassily_Kandinsky,_1923_-_Black_&_Violet.jpg",,,1336,1923.0,1925,Reproduction
ILLU_10933_87_0,The Call,Paul Gauguin,https://clevelandart.org/art/1943.392,oil on fabric,131.30x89.50cm,1368,1902.0,1912,Reproduction
ILLU_10943_292_0,"La chemise enlevée, baigneuses",Gaston de Latouche,https://parismuseescollections.paris.fr/node/244574,"oil paint, canvas (material)",208.00x219.00cm,1368,1913.0,1913,Reproduction
ILLU_10949_64_0,Langlois Bridge at Arles,Vincent van Gogh,https://commons.wikimedia.org/wiki/File:The_Langlois_Bridge_at_Arles_-_My_Dream.jpg,"oil on canvas, digital reconstruction of the original colours",49.50x64.00cm,1438,1888.0,1914,Reproduction
ILLU_10964_370_0,Etchings of Paris:  The Notre Dame Pump,Charles Meryon,https://clevelandart.org/art/1937.636,etching,,1368,1852.0,1919,Reproduction
ILLU_10966_137_0,Still life with commode,Paul Cézanne,,,,1368,1883.0,1922,Reproduction
ILLU_10966_139_0,Road at Pontoise,Paul Cézanne,http://www.arts-museum.ru/,oil on canvas,58.00x71.00cm,1368,1877.0,1922,Reproduction
ILLU_10973_194_0,The Potato Eaters,Vincent van Gogh,https://commons.wikimedia.org/wiki/File:3._Campesinos_comiendo_patatas.jpg,lithograph on japan paper,26.50x32.50cm,1368,1885.0,1928,Reproduction
ILLU_10973_195_0,Winter Garden,Vincent van Gogh,,,,1368,1884.0,1928,Reproduction
ILLU_10973_196_0,Canal,Vincent van Gogh,,pencil on paper,,1368,1873.0,1928,Reproduction
ILLU_10976_214_0,The Sower,Vincent van Gogh,https://commons.wikimedia.org/wiki/File:The_Sower.jpg,oil on canvas,64.00x80.50cm,1368,,1929,Reproduction
ILLU_10976_221_0,Landscape with wheat sheaves and rising moon,Vincent van Gogh,https://commons.wikimedia.org/wiki/File:Landscape_with_wheat_sheaves_and_rising_moon.jpg,,,1368,1889.0,1929,Reproduction
ILLU_10976_223_1,L'Arlésienne,Vincent van Gogh,https://commons.wikimedia.org/wiki/File:Van_Gogh_-_L'Arl%C3%A9sienne.jpg,oil on canvas,63.00x47.00cm,1368,,1929,Reproduction
ILLU_11231_587_0,The Call,Paul Gauguin,https://clevelandart.org/art/1943.392,oil on fabric,131.30x89.50cm,1336,1902.0,1911,Reproduction
ILLU_11245_673_0,Portrait of Rosita Mauri,Édouard Manet,https://pushkinmuseum.art/data/fonds/europe_and_america/j/2001_3000/zzh_1820/index.php?find=%D0%BC%D0%B0%D0%BD%D0%B5,,85.00x65.00cm,1336,1870.0,1912,Reproduction
ILLU_11246_764_0,Mary Magdalene in the Desert,Pierre Puvis de Chavannes,,oil on canvas,,1336,1869.0,1912,Reproduction
ILLU_11283_321_0,Self Portrait,Caspar David Friedrich,,,,1438,1810.0,1911,Reproduction
ILLU_11283_350_0,Caricature de Delacroix (reproduction photographique),George Sand,https://parismuseescollections.paris.fr/node/214630,photomechanical process,,1438,,1911,Reproduction
ILLU_11288_481_0,Portrait of Madame Cezanne,Paul Cézanne,,oil on canvas,,1438,1883.0,1912,Reproduction
ILLU_11288_483_0,Banks of the Marne,Paul Cézanne,https://www.hermitagemuseum.org/wps/portal/hermitage/digital-collection/01.+paintings/28719,oil on canvas,65.50x81.30cm,1438,1888.0,1912,Reproduction
ILLU_11290_324_0,The Café-Concert,Édouard Manet,https://en.wikipedia.org/wiki/The_Caf%C3%A9-Concert_(painting),oil on canvas,47.30x39.10cm,1438,1879.0,1912,Reproduction
ILLU_11305_392_0,"Apples, Pears and Grapes",Paul Cézanne,,oil on canvas,,1438,1880.0,1913,Reproduction
ILLU_11305_401_0,"Portrait of Trabuc, an Attendant at Saint-Paul Hospital",Vincent van Gogh,,oil on canvas,,1438,1889.0,1913,Reproduction
ILLU_11305_402_0,"Sower, The (after Millet)",Vincent van Gogh,https://commons.wikimedia.org/wiki/File:Vincent_Willem_van_Gogh_025.jpg,oil on canvas,80.00x64.00cm,1438,1889.0,1913,Reproduction
ILLU_11305_403_0,Two Peasant Women Digging in Field with Snow,Vincent van Gogh,https://commons.wikimedia.org/wiki/File:Van_Gogh_-_Zwei_grabende_B%C3%A4uerinnen_auf_schneebedecktem_Feld.jpeg,oil on canvas,50.00x64.00cm,1438,1890.0,1913,Reproduction
ILLU_11309_27_0,Le prisonnier de Chillon,Eugène Delacroix,https://donate.louvre.fr/particuliers/~mon-don,oil on canvas,7.40x9.30cm,1438,1834.0,1913,Reproduction
ILLU_11314_391_0,Woman with gloves,Gustave Courbet,,,63.20x52.10cm,1438,1858.0,1914,Reproduction
ILLU_11317_590_0,The 'Laakmolen' near The Hague,Vincent van Gogh,https://en.wikipedia.org/wiki/The_'Laakmolen'_near_The_Hague,watercolor and pen on paper mounted on board,37.70x56.00cm,1438,1882.0,1914,Reproduction
ILLU_11317_592_1,Peasant digging,Vincent van Gogh,https://commons.wikimedia.org/wiki/File:Van_Gogh_-_Bauer_beim_Umgraben.jpeg,oil on paper on wood,30.00x29.00cm,1438,1882.0,1914,Reproduction
ILLU_11317_595_0,The Bookseller Blok,Vincent van Gogh,,"chalk, pencil, ink, paper",,1438,1882.0,1914,Reproduction
ILLU_11319_557_0,Young Woman in Oriental Garb,Édouard Manet,,oil on canvas,95.50x74.50cm,1438,1871.0,1914,Reproduction
ILLU_11329_701_1,Naked model in the workshop,Fernand Léger,,,,1336,1913.0,1920,Reproduction
ILLU_11340_643_1,"The Cafe Terrace on the Place du Forum, Arles, at Night",Vincent van Gogh,,ink on paper,,1336,1888.0,1922,Reproduction
ILLU_11340_651_2,Interior of a restaurant,Vincent van Gogh,https://commons.wikimedia.org/wiki/File:Van_Gogh_-_Interieur_eines_Restaurants.jpeg,oil on canvas,45.50x56.50cm,1336,1887.0,1922,Reproduction
ILLU_11341_685_1,The Etang des Soeurs at Osny,Paul Cézanne,,oil on canvas,60.00x73.50cm,1336,1875.0,1922,Reproduction
ILLU_11349_242_0,Nude against the light,Pierre Bonnard,https://commons.wikimedia.org/wiki/File:Nu_%C3%A0_contre-jour_-_Pierre_Bonnard.jpg,,,1438,1908.0,1919,Reproduction
ILLU_11363_120_0,Old blind man with boy,Pablo Picasso,,oil on canvas,125.00x92.00cm,1336,1903.0,1926,Reproduction
ILLU_11363_25_3,Portrait of a Woman,Auguste Renoir,,,,1336,,1926,Reproduction
ILLU_11374_380_0,At the Milliner's (La Modiste),Édouard Manet,https://commons.wikimedia.org/wiki/File:%C3%89douard_Manet_-_La_modiste.jpg,oil on canvas,85.10x73.70cm,1336,1881.0,1926,Reproduction
ILLU_11374_405_3,Woman with Pears,Pablo Picasso,,oil on canvas,92.10x70.80cm,1336,1909.0,1926,Reproduction
ILLU_11376_759_0,Drunk woman is tired,Pablo Picasso,,oil on canvas,80.00x62.00cm,1336,1902.0,1926,Reproduction
ILLU_11381_128_1,Camille on the Beach at Trouville,Claude Monet,,,,1336,1870.0,1928,Reproduction
ILLU_11388_392_1,Une Baignade à Asnières,Georges Seurat,https://www.nationalgallery.org.uk/paintings/georges-seurat-bathers-at-asnieres,oil on canvas,201.00x300.00cm,1336,1884.0,1928,Reproduction
ILLU_11389_621_0,Self portrait with spectacles,Paul Gauguin,,oil on canvas,,1336,1903.0,1928,Reproduction
ILLU_11390_729_0,The Vengeance of Hop-Frog,James Ensor,https://art.nelson-atkins.org/objects/19595/the-vengeance-of-hopfrog,hand-colored etching,35.10x24.80cm,1336,1898.0,1928,Reproduction
ILLU_11426_373_1,Le Défilé,Edgar Degas,https://commons.wikimedia.org/wiki/File:Edgar_Germain_Hilaire_Degas_040.jpg?uselang=fr,mixed media canvas,46.00x61.00cm,1336,1866.0,1927,Reproduction
ILLU_11448_130_0,Odalisque with a Tambourine,Henri Matisse,,,,1336,1925.0,1930,Reproduction
ILLU_11454_238_0,"Morning, Autumn Sunlight, Eragny",Camille Pissarro,,oil on canvas,,1368,1900.0,1930,Reproduction
ILLU_11457_137_0,Alfred Sisley,Pierre-Auguste Renoir,,oil on canvas,66.20x54.80cm,1368,1876.0,1931,Reproduction
ILLU_11457_138_0,The&nbsp;Loing&nbsp;at&nbsp;Moret,Alfred Sisley,,oil on canvas,38.00x54.00cm,1368,1881.0,1931,Reproduction
ILLU_11459_321_0,Portrait of Rosita Mauri,Édouard Manet,https://pushkinmuseum.art/data/fonds/europe_and_america/j/2001_3000/zzh_1820/index.php?find=%D0%BC%D0%B0%D0%BD%D0%B5,,85.00x65.00cm,1336,1870.0,1909,Reproduction
ILLU_11463_106_0,La Charmeuse de serpents,Henri Rousseau,https://fr.wikipedia.org/wiki/La_Charmeuse_de_serpents,oil on canvas,169.00x189.50cm,1368,1907.0,1927,Reproduction
ILLU_11463_110_0,Self Portrait from L'ile Saint Louis,Henri Rousseau,,oil on canvas,113.00x146.00cm,1368,1890.0,1927,Reproduction
ILLU_11480_315_0,Cliffs on the Coast Near Pourville,Auguste Renoir,,oil on canvas,,1438,1879.0,1922,Reproduction
ILLU_11506_467_0,Woman with Red Hair,Amedeo Modigliani,https://www.nga.gov/collection/art-object-page.46651.html,oil on canvas,92.10x60.70cm,1438,1917.0,1926,Reproduction
ILLU_11507_470_0,Pierre Edouard Baranowski,Amedeo Modigliani,,oil on canvas,111.00x56.00cm,1438,1918.0,1926,Reproduction
ILLU_11511_164_0,Fishing Boats at Sea,Claude Monet,,,,1438,1868.0,1927,Reproduction
ILLU_11515_255_0,"Peasant with Sickle, Seen from the Back",Vincent van Gogh,,chalk on paper,,1438,1885.0,1927,Reproduction
ILLU_11516_289_0,Portrait de Gustave Geffroy,Paul Cézanne,https://en.wikipedia.org/wiki/Portrait_of_Gustave_Geffroy,oil on canvas,110.00x89.00cm,1438,1895.0,1927,Reproduction
ILLU_11516_325_0,Still Life with Apples,Paul Cézanne,,oil on canvas,46.00x55.00cm,1438,1894.0,1927,Reproduction
ILLU_11518_35_0,La Blanchisseuse,Honoré Daumier,https://fr.wikipedia.org/wiki/La_Blanchisseuse_(Daumier),oil on panel,49.00x33.40cm,1438,1863.0,1928,Reproduction
ILLU_11530_234_0,La Charmeuse de serpents,Henri Rousseau,https://fr.wikipedia.org/wiki/La_Charmeuse_de_serpents,oil on canvas,169.00x189.50cm,1438,1907.0,1929,Reproduction
ILLU_11532_331_1,The Holy Family,Joos van Cleve,https://www.metmuseum.org/art/collection/search/436793,oil on wood,42.50x31.80cm,1438,1512.0,1929,Reproduction
ILLU_11545_229_0,Surprised!,Henri Rousseau,https://www.nationalgallery.org.uk/paintings/henri-rousseau-surprised,oil on canvas,129.80x161.90cm,1368,1891.0,1933,Reproduction
ILLU_11546_24_0,Scène de maison publique; deux femmes et un homme,Constantin Guys,https://parismuseescollections.paris.fr/node/129596,,17.50x24.10cm,1438,,1924,Reproduction
ILLU_11547_65_0,Répétition d'un ballet sur la scène,Edgar Degas,https://commons.wikimedia.org/wiki/File:Edgar_Degas_-_Ballet_Rehearsal_on_Stage_-_Google_Art_Project.jpg?uselang=fr,oil on canvas,65.00x81.00cm,1438,1874.0,1924,Reproduction
ILLU_11551_317_0,"La baigneuse, dite Baigneuse Valpinçon",Jean-Auguste-Dominique Ingres,https://donate.louvre.fr/particuliers/~mon-don,oil on canvas,14.60x9.70cm,1438,1808.0,1925,Reproduction
ILLU_11553_358_0,Mountains Mont Sainte-Victoire Seen from the Bibémus Quarry,Paul Cézanne,https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_112.jpg,oil on canvas,65.10x81.30cm,1438,1897.0,1925,Reproduction
ILLU_11557_46_0,La mariée,Camille Corot,https://donate.louvre.fr/particuliers/~mon-don,oil on canvas,3.20x2.40x1.90cm,1438,1845.0,1929,Reproduction
ILLU_11570_343_0,"View of l'Hermitage, Jallais Hills, Pontoise",Camille Pissarro,,oil on canvas,70.00x100.00cm,1438,1867.0,1930,Reproduction
ILLU_11572_360_0,Léon Bakst,Amedeo Modigliani,https://www.nga.gov/collection/art-object-page.46648.html,oil on canvas,55.30x33.00cm,1438,1917.0,1930,Reproduction
ILLU_11577_57_0,The Diligence in the Snow,Gustave Courbet,https://www.nationalgallery.org.uk/paintings/gustave-courbet-the-diligence-in-the-snow,oil on canvas,137.20x199.10cm,1438,1860.0,1927,Reproduction
ILLU_11577_60_0,Hillside in Provence,Paul Cézanne,https://www.nationalgallery.org.uk/paintings/paul-cezanne-hillside-in-provence,oil on canvas,63.50x79.40cm,1438,1890.0,1927,Reproduction
ILLU_11582_154_0,Self-Portrait,Auguste Renoir,,,,1438,1910.0,1928,Reproduction
ILLU_11584_219_0,Le Balcon,Édouard Manet,https://en.wikipedia.org/wiki/The_Balcony_(painting),oil on canvas,170.00x124.50cm,1438,1868.0,1928,Reproduction
ILLU_11592_66_0,The Card Players,Paul Cézanne,https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_222.jpg,oil on canvas,97.00x130.00cm,1368,1892.0,1936,Reproduction
ILLU_11745_4014_2,The Spreading Pine Tree in the Brühl Valley near Mödling,Ludwig Ferdinand Schnorr von Carolsfeld,https://sammlung.belvedere.at/objects/1964/die-breite-fohre-nachst-der-bruhl-bei-modling,oil on canvas,66.00x112.00cm,1384,1838.0,1930,Reproduction
ILLU_11884_170_0,"Interior, after Dinner",Claude Monet,https://www.nga.gov/collection/art-object-page.61376.html,oil on canvas,50.20x65.40cm,1368,1868.0,1927,Reproduction
ILLU_11896_94_0,Venus and the Lute Player,Titian and Workshop,https://www.metmuseum.org/art/collection/search/437827,oil on canvas,165.10x209.60cm,1384,1565.0,1936,Reproduction
ILLU_11995_1612_0,The Drawing Lesson,Jacob Ochtervelt,,canvas,,1384,,1938,Reproduction
ILLU_11997_101_0,Tasso in the Madhouse,Eugène Delacroix,,oil on canvas,60.00x50.00cm,1384,1839.0,1939,Reproduction
ILLU_12184_911_0,"Portrait of a Lady, perhaps Contessa Lucia Albani Avogadro ('La Dama in Rosso')",Giovanni Battista Moroni,https://www.nationalgallery.org.uk/paintings/giovanni-battista-moroni-portrait-of-a-lady-la-dama-in-rosso,oil on canvas,155.00x106.80cm,1384,1556.0,1931,Reproduction
ILLU_12197_3803_0,Decorative Figure on an Ornamental Background,Henri Matisse,,,,1384,1925.0,1931,Reproduction
ILLU_12220_3102_2,Self-Portrait,Otto Dix,,"oil, panel, tempera",49.50x73.60cm,1384,1912.0,1932,Reproduction
ILLU_12252_189_0,"Interior, Open Door",Henri Matisse,,,,1438,1920.0,1931,Reproduction
ILLU_12641_254_2,Crouching beggar,Pablo Picasso,,oil on canvas,101.20x66.00cm,1336,1902.0,1925,Reproduction
ILLU_12641_254_3,Woman at a Fountain,Pablo Picasso,,oil on canvas,,1336,1901.0,1925,Reproduction
ILLU_12656_467_0,L'Atelier de la rue de la Condamine,Édouard Manet,https://fr.wikipedia.org/wiki/L'Atelier_de_Bazille,oil on canvas,98.00x128.00cm,1336,1870.0,1928,Reproduction
ILLU_12656_467_3,The Bellelli Family,Edgar Degas,https://en.wikipedia.org/wiki/The_Bellelli_Family,oil on canvas,200.00x250.00cm,1336,1858.0,1928,Reproduction
ILLU_12659_43_1,The Offering,Paul Gauguin,,oil on canvas,68.00x78.00cm,1336,1902.0,1927,Reproduction
ILLU_12659_49_0,The Boy in the Red Vest,Paul Cézanne,https://en.wikipedia.org/wiki/The_Boy_in_the_Red_Vest,oil on canvas,79.50x64.00cm,1336,1889.0,1927,Reproduction
ILLU_12659_50_0,Before the Mirror,Édouard Manet,https://commons.wikimedia.org/wiki/File:Manet-Frau-vor-dem-Spiegel.jpg,oil on canvas,71.40x92.10cm,1336,1876.0,1927,Reproduction
ILLU_12659_51_1,Vase with Irises,Vincent van Gogh,,oil on canvas,92.10x73.70cm,1336,1890.0,1927,Reproduction
ILLU_12659_57_3,The judgment of Paris,Auguste Renoir,,,,1336,1908.0,1927,Reproduction
ILLU_12660_505_0,The Battle of Love,Paul Cézanne,https://commons.wikimedia.org/wiki/File:The_Battle_of_Love_A17492.jpg,oil on canvas,38.00x46.00cm,1336,1880.0,1927,Reproduction
ILLU_12665_508_0,Table,André Derain,,oil on canvas,,1438,1922.0,1930,Reproduction
ILLU_12779_377_0,Harlequin leaning,Pablo Picasso,,oil on canvas,82.80x61.30cm,1368,1901.0,1913,Reproduction
ILLU_12779_380_0,Man and woman in café,Pablo Picasso,,oil on canvas,81.50x65.50cm,1368,1903.0,1913,Reproduction
ILLU_13061_277_0,The Bridge over the Seine,Claude Monet,,,,1351,1874.0,1910,Reproduction
ILLU_13062_114_0,Tahitian women under the palms,Paul Gauguin,,oil on canvas,,1351,1892.0,1910,Reproduction
ILLU_13281_320_0,Still life with commode,Paul Cézanne,,,,1351,1883.0,1920,Reproduction
ILLU_13281_324_0,Luncheon in the Studio,Édouard Manet,https://en.wikipedia.org/wiki/Luncheon_in_the_Studio,oil on canvas,118.00x153.90cm,1351,1868.0,1920,Reproduction
