ID,liens iiif,pages_to_extract
15212,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4325345/canvas/f193,1
16365,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4749053h/canvas/f2,1
16371,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k47491296/canvas/f2,1
16402,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k47491689/canvas/f2,1
16372,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k47494475/canvas/f2,1
16368,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4749494t/canvas/f2,1
16370,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4749381v/canvas/f2,1
16373,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4749628h/canvas/f4,1
16404,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4749621m/canvas/f2,1
16374,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k47496347/canvas/f4,1
16375,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4750210x/canvas/f4,1
16379,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4750028x/canvas/f4,1
16380,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k47500760/canvas/f4,1
16383,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4750034n/canvas/f4,1
16384,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k47499185/canvas/f4,1
16431,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4750070h/canvas/f4,1
16432,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4750130b/canvas/f4,1
16429,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4749974s/canvas/f4,1
16377,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k47503479/canvas/f4,1
16378,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k47503531/canvas/f4,1
16382,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4750294m/canvas/f4,1
16385,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k47503123/canvas/f4,1
16434,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k47502224/canvas/f4,1
16435,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4750234b/canvas/f4,1
16436,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4750288w/canvas/f4,1
15032,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6111077k/canvas/f6,9
14931,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3054590b/canvas/f20,2
14932,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3054590b/canvas/f25,4
14916,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3046683w/canvas/f1,2
15034,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k61110928/canvas/f30,1
15035,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6111103m/canvas/f9,5
14933,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3054590b/canvas/f41,3
15037,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k61111078/canvas/f19,1
16036,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k61111078/canvas/f19,1
15038,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k61111115/canvas/f18,1
14934,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3054590b/canvas/f19,5
15039,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k61111130/canvas/f10,5
14935,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3054590b/canvas/f16,3
15023,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k61110127/canvas/f19,1
14929,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3054590b/canvas/f45,2
15024,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k61110268/canvas/f15,8
15025,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k61110268/canvas/f23,2
15175,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3046676r/canvas/f,3
15026,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k61110320/canvas/f15,6
15027,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k61110320/canvas/f28,2
15028,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k61110372/canvas/f6,9
14930,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3054590b/canvas/f17,3
15029,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6111041z/canvas/f6,6
15030,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k61110461/canvas/f10,5
15031,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6111050x/canvas/f9,6
15193,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4226017z/canvas/f283,1
15033,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k61110928/canvas/f28,2
15036,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k61111078/canvas/f19,1
15040,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k61111204/canvas/f30,2
10527,https://digi.ub.uni-heidelberg.de/diglit/iiif/kfa1887/canvas/0089.json,1
10528,https://digi.ub.uni-heidelberg.de/diglit/iiif/kfa1887/canvas/0277.json,4
10529,https://digi.ub.uni-heidelberg.de/diglit/iiif/kfa1887/canvas/0307.json,1
10530,https://digi.ub.uni-heidelberg.de/diglit/iiif/kfa1887/canvas/0331.json,5
10531,https://digi.ub.uni-heidelberg.de/diglit/iiif/kfa1887/canvas/0429.json,3
10765,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstwart2/canvas/0255.json,2
10727,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstwart2/canvas/0305.json,1
10755,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstwart2/canvas/0320.json,2
10575,https://digi.ub.uni-heidelberg.de/diglit/iiif/pan1896_97_1/canvas/0169.json,3
10576,https://digi.ub.uni-heidelberg.de/diglit/iiif/pan1896_97_2/canvas/0078.json,2
14569,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4325078/canvas/f395,2
11903,https://digi.ub.uni-heidelberg.de/diglit/iiif/dkd1898/canvas/0040.json,1
11904,https://digi.ub.uni-heidelberg.de/diglit/iiif/dkd1898/canvas/0075.json,1
11905,https://digi.ub.uni-heidelberg.de/diglit/iiif/dkd1898/canvas/0141.json,1
10446,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1904/canvas/0110.json,5
10447,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1904/canvas/0139.json,20
10448,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1904/canvas/0193.json,3
10707,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1904/canvas/0202.json,3
10649,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1904/canvas/0239.json,12
10449,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1904/canvas/0273.json,4
10720,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1904/canvas/0472.json,14
10876,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1904/canvas/0295.json,4
10875,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1904/canvas/0013.json,14
10874,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1904/canvas/0124.json,5
11616,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1910/canvas/0411.json,1
11617,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1910/canvas/0417.json,3
11618,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1910/canvas/0635.json,2
11619,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1910/canvas/0689.json,2
11620,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1910/canvas/0695.json,2
11612,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1910/canvas/0088.json,2
11613,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1910/canvas/0093.json,1
11621,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1910/canvas/0744.json,7
12678,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1910/canvas/0840.json,2
11622,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1910/canvas/0884.json,2
12677,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1910/canvas/0239.json,1
11614,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1910/canvas/0277.json,1
11615,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1910/canvas/0280.json,2
10887,https://digi.ub.uni-heidelberg.de/diglit/iiif/sturm1911_1912/canvas/0019.json,2
11636,https://digi.ub.uni-heidelberg.de/diglit/iiif/sturm1911_1912/canvas/0152.json,2
12685,https://digi.ub.uni-heidelberg.de/diglit/iiif/sturm1911_1912/canvas/0153.json,2
12684,https://digi.ub.uni-heidelberg.de/diglit/iiif/sturm1911_1912/canvas/0260.json,3
12414,https://digi.ub.uni-heidelberg.de/diglit/iiif/feuer1920_1921/canvas/0264.json,2
12416,https://digi.ub.uni-heidelberg.de/diglit/iiif/feuer1920_1921/canvas/0629.json,9
12417,https://digi.ub.uni-heidelberg.de/diglit/iiif/feuer1920_1921/canvas/0688.json,2
12412,https://digi.ub.uni-heidelberg.de/diglit/iiif/feuer1919_1920/canvas/0919.json,7
12413,https://digi.ub.uni-heidelberg.de/diglit/iiif/feuer1920_1921/canvas/0099.json,5
15392,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k203106s/canvas/f266,20
14476,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k203106s/canvas/f266,20
15275,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k2031075/canvas/f33,19
10714,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1885/canvas/0297.json,5
10552,https://digi.ub.uni-heidelberg.de/diglit/iiif/kfa1904_1905/canvas/0028.json,7
10553,https://digi.ub.uni-heidelberg.de/diglit/iiif/kfa1904_1905/canvas/0354.json,15
10852,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstwart20_1/canvas/0318.json,6
13056,https://digi.ub.uni-heidelberg.de/diglit/iiif/dkd1907/canvas/0336.json,3
11474,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1922/canvas/0045.json,4
11481,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1922/canvas/0411.json,2
11887,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1922/canvas/0450.json,2
11475,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1922/canvas/0086.json,5
11476,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1922/canvas/0114.json,5
11477,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1922/canvas/0140.json,6
11478,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1922/canvas/0146.json,7
11479,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1922/canvas/0184.json,10
11480,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1922/canvas/0328.json,6
11377,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1928/canvas/0065.json,2
11387,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1928/canvas/0412.json,1
11388,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1928/canvas/0419.json,9
12656,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1928/canvas/0499.json,4
11389,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1928/canvas/0655.json,9
11378,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1928/canvas/0104.json,2
11390,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1928/canvas/0759.json,7
11391,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1928/canvas/0775.json,2
12657,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1928/canvas/0802.json,2
11392,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1928/canvas/0836.json,3
11380,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1928/canvas/0140.json,2
11379,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1928/canvas/0115.json,10
11381,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1928/canvas/0157.json,11
11383,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1928/canvas/0175.json,2
11382,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1928/canvas/0177.json,2
12655,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1928/canvas/0187.json,10
11384,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1928/canvas/0227.json,4
11385,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1928/canvas/0268.json,2
11386,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1928/canvas/0269.json,2
16288,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4226263w/canvas/f22,10
16297,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4226263w/canvas/f126,14
16289,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4226263w/canvas/f32,3
16290,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4226263w/canvas/f40,5
16291,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4226263w/canvas/f48,2
16292,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4226263w/canvas/f48,2
16293,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4226263w/canvas/f64,1
16294,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4226263w/canvas/f65,3
16295,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4226263w/canvas/f68,1
16296,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4226263w/canvas/f75,2
14382,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6109670z/canvas/f6,2
14413,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k61097813/canvas/f39,33
15224,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k203108j/canvas/f562,31
15223,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k203108j/canvas/f90,16
14594,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k10557542/canvas/f361,13
15411,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5774826v/canvas/f477,8
10759,https://digi.ub.uni-heidelberg.de/diglit/iiif/kfa1905_1906/canvas/0444.json,14
13057,https://digi.ub.uni-heidelberg.de/diglit/iiif/dkd1907_1908/canvas/0015.json,5
10382,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstwart21_2/canvas/0305.json,3
10699,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstwart21_2/canvas/0307.json,5
10694,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1910/canvas/0162.json,3
11235,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1911/canvas/0883.json,3
11236,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1911/canvas/0954.json,2
14414,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6109794q/canvas/f7,10
14415,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6109794q/canvas/f49,5
14416,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6109806g/canvas/f1,1
14418,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6109806g/canvas/f38,10
14419,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6109806g/canvas/f48,4
14417,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6109806g/canvas/f11,17
11482,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1923/canvas/0049.json,8
11483,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1923/canvas/0153.json,5
11484,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1923/canvas/0215.json,6
11434,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1929/canvas/0354.json,3
11435,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1929/canvas/0437.json,6
11436,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1929/canvas/0474.json,1
11437,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1929/canvas/0499.json,2
11438,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1929/canvas/0576.json,5
12661,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1929/canvas/0585.json,2
11439,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1929/canvas/0612.json,7
11440,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1929/canvas/0637.json,7
11441,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1929/canvas/0658.json,1
11442,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1929/canvas/0755.json,2
11432,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1929/canvas/0260.json,6
11433,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1929/canvas/0269.json,2
15841,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k76511531/canvas/f1,1
15855,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k7651175m/canvas/f1,1
15857,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k7651203g/canvas/f1,1
15860,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k7651219b/canvas/f1,1
15852,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k7651865n/canvas/f1,1
15853,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k76511568/canvas/f1,1
15854,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k76511583/canvas/f1,1
15856,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k7651175m/canvas/f1,1
15858,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k76511583/canvas/f1,1
15859,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k76511620/canvas/f1,1
15863,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k7651902g/canvas/f1,1
15864,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k76512415/canvas/f1,1
15867,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k7651930s/canvas/f1,1
15869,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k76519472/canvas/f1,1
15870,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k7651948g/canvas/f1,1
15871,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k7651951z/canvas/f1,1
15861,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k7651233m/canvas/f1,1
15862,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k7651240r/canvas/f1,1
15865,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k7649189v/canvas/f1,1
15866,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k7651912v/canvas/f1,1
15868,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k7651932m/canvas/f1,1
15226,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k203110v/canvas/f361,13
15227,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k2031117/canvas/f43,30
15228,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k2031117/canvas/f566,18
10811,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1887/canvas/0272.json,1
10615,https://digi.ub.uni-heidelberg.de/diglit/iiif/kfa1903_1904/canvas/0540.json,9
14728,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k57805404/canvas/f506,1
10981,https://digi.ub.uni-heidelberg.de/diglit/iiif/innendekoration1911/canvas/0108.json,2
11443,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1930/canvas/0035.json,6
11879,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1930/canvas/0314.json,1
10353,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1930/canvas/0346.json,2
10354,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1930/canvas/0370.json,2
11880,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1930/canvas/0375.json,1
10355,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1930/canvas/0376.json,1
10356,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1930/canvas/0461.json,6
11881,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1930/canvas/0470.json,3
10357,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1930/canvas/0514.json,1
11444,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1930/canvas/0070.json,5
11882,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1930/canvas/0640.json,1
11446,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1930/canvas/0113.json,1
11447,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1930/canvas/0131.json,5
11448,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1930/canvas/0155.json,4
11449,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1930/canvas/0175.json,3
11450,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1930/canvas/0192.json,1
11451,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1930/canvas/0233.json,1
11452,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1930/canvas/0280.json,5
16299,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k42260903/canvas/f314,26
16300,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k42260903/canvas/f341,2
14380,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5864885p/canvas/f5,45
14381,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k58649050/canvas/f5,20
15230,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k203112m/canvas/f99,1
15231,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k203112m/canvas/f520,8
15229,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k203112m/canvas/f17,18
15232,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k2031130/canvas/f290,7
10620,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1888/canvas/0315.json,11
10653,https://digi.ub.uni-heidelberg.de/diglit/iiif/kfa1907_1908/canvas/0281.json,6
10554,https://digi.ub.uni-heidelberg.de/diglit/iiif/kfa1907_1908/canvas/0609.json,9
10383,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstwart23_2/canvas/0413.json,4
10658,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstwart23_3/canvas/0308.json,5
10983,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstgewerbeblatt1912/canvas/0092.json,5
11546,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1925/canvas/0039.json,7
11547,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1925/canvas/0075.json,8
11548,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1925/canvas/0123.json,1
11549,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1925/canvas/0156.json,3
11550,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1925/canvas/0268.json,11
11551,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1925/canvas/0331.json,5
11552,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1925/canvas/0363.json,9
11553,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1925/canvas/0372.json,4
11554,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1925/canvas/0377.json,3
15433,https://gallica.bnf.fr/ark:/12148/bpt6k3061593x/canvas/f366,1
15234,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k203114c/canvas/f612,9
15319,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k203115r/canvas/f84,6
10432,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1889/canvas/0092.json,6
10622,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1889/canvas/0262.json,3
10621,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1889/canvas/0350.json,9
10560,https://digi.ub.uni-heidelberg.de/diglit/iiif/kfa1908_1909/canvas/0388.json,8
13058,https://digi.ub.uni-heidelberg.de/diglit/iiif/dkd1909/canvas/0337.json,34
11855,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstwart24_1/canvas/0071.json,4
12740,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstwart24_3/canvas/0254.json,2
10860,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstwart24_3/canvas/0397.json,4
12751,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1913/canvas/0193.json,2
11972,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1913/canvas/0.json,1
11973,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1913/canvas/0228.json,2
11974,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1913/canvas/0265.json,4
12752,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1913/canvas/0275.json,1
11499,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1926/canvas/0051.json,3
12663,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1926/canvas/0420.json,2
11503,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1926/canvas/0421.json,7
11504,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1926/canvas/0439.json,1
11505,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1926/canvas/0474.json,3
11506,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1926/canvas/0487.json,7
11507,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1926/canvas/0494.json,4
11500,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1926/canvas/0097.json,3
11501,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1926/canvas/0250.json,10
11502,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1926/canvas/0317.json,3
16301,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4226334h/canvas/f158,11
16304,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4226334h/canvas/f354,3
16302,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4226334h/canvas/f329,4
14604,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k1055762m/canvas/f194,7
14718,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k203114c/canvas/f606,1
15235,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k2031164/canvas/f176,8
15332,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k203117h/canvas/f184,12
15320,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k203117h/canvas/f6,19
13059,https://digi.ub.uni-heidelberg.de/diglit/iiif/dkd1909_1910/canvas/0140.json,10
13060,https://digi.ub.uni-heidelberg.de/diglit/iiif/dkd1909_1910/canvas/0357.json,7
10556,https://digi.ub.uni-heidelberg.de/diglit/iiif/kfa1909_1910/canvas/0290.json,16
10640,https://digi.ub.uni-heidelberg.de/diglit/iiif/kfa1909_1910/canvas/0065.json,10
10397,https://digi.ub.uni-heidelberg.de/diglit/iiif/kfa1909_1910/canvas/0169.json,18
10555,https://digi.ub.uni-heidelberg.de/diglit/iiif/kfa1909_1910/canvas/0204.json,5
10919,https://digi.ub.uni-heidelberg.de/diglit/iiif/kfa1909_1910/canvas/0364.json,2
10930,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstwart25_3/canvas/0339.json,4
10384,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstwart25_3/canvas/0379.json,4
10386,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstwart25_4/canvas/0068.json,4
10385,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstwart25_4/canvas/0494.json,6
10988,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1914/canvas/0244.json,7
11635,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1914/canvas/0286.json,5
11508,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1927/canvas/0047.json,6
