ID,Volume_ID,_journal-id,liens iiif,liens de citation (page),liens de citation (volume),bibliographie
10832,2235,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1900/canvas/0249.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1900/0249,,"11.1900.31, Sp. 482-490"
10183,2236,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1900/canvas/0269.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1900/0269,,"11.1900.33, Sp. 522"
10198,2237,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1900/canvas/0270.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1900/0270,,"11.1900.33, Sp. 524"
10188,2238,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1900/canvas/0038.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1900/0038,,"11.1900.4, Sp. 59"
10830,2239,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1900/canvas/0060.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1900/0060,,"11.1900.7, Sp. 104"
10178,2240,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1900/canvas/0057.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1900/0057,,"11.1900.7, Sp. 97-100"
10184,2241,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1900/canvas/0068.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1900/0068,,"11.1900.8, Sp. 120-121"
10189,2242,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1900/canvas/0069.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1900/0069,,"11.1900.8, Sp. 121-122"
10831,2243,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1900/canvas/0069.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1900/0069,,"11.1900.8, Sp. 122-126"
10185,2244,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1900/canvas/0092.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1900/0092,,"11.1900.8, Sp. 167"
10190,2245,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1900/canvas/0094.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1900/0094,,"11.1900.8, Sp. 171-173"
13050,2246,1351.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/dkd1902_1903/canvas/0188.json,https://digi.ub.uni-heidelberg.de/diglit/dkd1902_1903/0188,,"11.1902/03, S. 169-180"
10644,2247,1613.0,,,,"11.1907. Bd.I.4, S. 336-337"
12853,2248,1344.0,,,,"11.1908/9.2, Bd. 1, S. 305-308"
12852,2249,1344.0,,,,"11.1908/9.2, Bd. 1, S. 308-311"
12849,2250,1344.0,,,,"11.1908/9.2, Bd. 2, S. 282-288"
12850,2251,1344.0,,,,"11.1908/9.3, Bd. 1, S. 434-437"
12851,2252,1344.0,,,,"11.1908/9.5, S. 752-755"
11290,2253,1438.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1913/canvas/0046.json,https://digi.ub.uni-heidelberg.de/diglit/kk1913/0046,,"11.1913.1, S. 35-40"
11291,2254,1438.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1913/canvas/0071.json,https://digi.ub.uni-heidelberg.de/diglit/kk1913/0071,,"11.1912/1913.1, S. 60-64"
11307,2255,1438.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1913/canvas/0551.json,https://digi.ub.uni-heidelberg.de/diglit/kk1913/0551,,"11.1912/1913.11, S. 541-550"
11292,2256,1438.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1913/canvas/0229.json,https://digi.ub.uni-heidelberg.de/diglit/kk1913/0229,,"11.1912/1913.4, S. 218-220"
12619,2257,1438.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1913/canvas/0235.json,https://digi.ub.uni-heidelberg.de/diglit/kk1913/0235,,"11.1912/1913.4, S. 224-227"
11293,2258,1438.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1913/canvas/0289.json,https://digi.ub.uni-heidelberg.de/diglit/kk1913/0289,,"11.1912/1913.5, S. 280"
11303,2259,1438.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1913/canvas/0342.json,https://digi.ub.uni-heidelberg.de/diglit/kk1913/0342,,"11.1912/1913.6, S. 333-334"
12372,2260,1438.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1913/canvas/0385.json,https://digi.ub.uni-heidelberg.de/diglit/kk1913/0385,,"11.1912/1913.7, S. 376-378"
11304,2261,1438.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1913/canvas/0392.json,https://digi.ub.uni-heidelberg.de/diglit/kk1913/0392,,"11.1912/1913.7, S. 383-384"
11305,2262,1438.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1913/canvas/0400.json,https://digi.ub.uni-heidelberg.de/diglit/kk1913/0400,,"11.1912/1913.8, S. 391-409"
11306,2263,1438.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1913/canvas/0430.json,https://digi.ub.uni-heidelberg.de/diglit/kk1913/0430,,"11.1912/1913.8, S. 421-424"
10916,2264,1419.0,,,,"11.1916/1917.2, Sp. 195-227"
12631,2265,1336.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1919/canvas/0589.json,https://digi.ub.uni-heidelberg.de/diglit/cicerone1919/0589,,"11.1919.17, S. 565"
11299,2266,1336.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1919/canvas/0775.json,https://digi.ub.uni-heidelberg.de/diglit/cicerone1919/0775,,"11.1919.22, S. 741-742"
11300,2267,1336.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1919/canvas/0791.json,https://digi.ub.uni-heidelberg.de/diglit/cicerone1919/0791,,"11.1919.23, S. 757-761"
11301,2268,1336.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1919/canvas/0851.json,https://digi.ub.uni-heidelberg.de/diglit/cicerone1919/0851,,"11.1919.24, S. 817"
11302,2269,1336.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1919/canvas/0852.json,https://digi.ub.uni-heidelberg.de/diglit/cicerone1919/0852,,"11.1919.24, S. 818"
11294,2270,1336.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1919/canvas/0085.json,https://digi.ub.uni-heidelberg.de/diglit/cicerone1919/0085,,"11.1919.3, S. 63-64"
11295,2271,1336.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1919/canvas/0104.json,https://digi.ub.uni-heidelberg.de/diglit/cicerone1919/0104,,"11.1919.4, S. 82-91"
12628,2272,1336.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1919/canvas/0114.json,https://digi.ub.uni-heidelberg.de/diglit/cicerone1919/0114,,"11.1919.4, S. 92-93"
11296,2273,1336.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1919/canvas/0219.json,https://digi.ub.uni-heidelberg.de/diglit/cicerone1919/0219,,"11.1919.7, S. 197"
12629,2273,1336.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1919/canvas/0219.json,https://digi.ub.uni-heidelberg.de/diglit/cicerone1919/0219,,"11.1919.7, S. 197"
11297,2274,1336.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1919/canvas/0245.json,https://digi.ub.uni-heidelberg.de/diglit/cicerone1919/0245,,"11.1919.8, S. 223"
12630,2275,1336.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1919/canvas/0247.json,https://digi.ub.uni-heidelberg.de/diglit/cicerone1919/0247,,"11.1919.8, S. 225"
11298,2276,1336.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1919/canvas/0263.json,https://digi.ub.uni-heidelberg.de/diglit/cicerone1919/0263,,"11.1919.9, S. 241-248"
11119,2277,1323.0,,,,"11.1927.1, S. 43-45"
11120,2278,1323.0,,,,"11.1927.1, S. 46"
11121,2279,1323.0,,,,"11.1927.1, S.47 f."
12591,2280,1323.0,,,,"11.1927.10, S. 3381-382"
11138,2281,1323.0,,,,"11.1927.10, S. 356-361"
11139,2282,1323.0,,,,"11.1927.11, S. 388-397"
11140,2283,1323.0,,,,"11.1927.11, S. 397-400"
11141,2284,1323.0,,,,"11.1927.11, S. 408"
11143,2285,1323.0,,,,"11.1927.12, S. 440-441"
11144,2286,1323.0,,,,"11.1927.12, S. 442-443"
11145,2287,1323.0,,,,"11.1927.12, S. 444"
11123,2288,1323.0,,,,"11.1927.2, S.73-76"
11124,2289,1323.0,,,,"11.1927.2, S.91"
11125,2290,1323.0,,,,"11.1927.3, S. 105-108"
11126,2291,1323.0,,,,"11.1927.3, S. 121"
11127,2292,1323.0,,,,"11.1927.3, S. 149-153"
11128,2293,1323.0,,,,"11.1927.3, S. 157-160"
11129,2294,1323.0,,,,"11.1927.3, S. 161-162"
12588,2295,1323.0,,,,"11.1927.5, S. 203"
12589,2296,1323.0,,,,"11.1927.6, S. 236-237"
11132,2297,1323.0,,,,"11.1927.6, S. 239"
11133,2298,1323.0,,,,"11.1927.6, S. 240"
11134,2299,1323.0,,,,"11.1927.7, S. 275"
11135,2300,1323.0,,,,"11.1927.7, S. 279-282"
11130,2301,1323.0,,,,"11.1927.8, S. 303-306"
11136,2302,1323.0,,,,"11.1927.8, S. 316"
11137,2303,1323.0,,,,"11.1927.9, S. 346-347"
11734,2304,1339.0,,,,"11.1931.5, S. 297"
11735,2305,1339.0,,,,"11.1931.6, S. 387-390"
11736,2306,1339.0,,,,"11.1931.6, S. 412"
11737,2307,1339.0,,,,"11.1931.8, S. 535-537"
11738,2308,1339.0,,,,"11.1931.8, S. 538-548"
12011,2309,1384.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/wk1937/canvas/0010.json,https://digi.ub.uni-heidelberg.de/diglit/wk1937/0010,,"11.1937.1, S. 2"
12012,2310,1384.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/wk1937/canvas/0050.json,https://digi.ub.uni-heidelberg.de/diglit/wk1937/0050,,"11.1937.10, S. 4"
12013,2311,1384.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/wk1937/canvas/0108.json,https://digi.ub.uni-heidelberg.de/diglit/wk1937/0108,,"11.1937.24/25, S. 2"
12014,2312,1384.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/wk1937/canvas/0202.json,https://digi.ub.uni-heidelberg.de/diglit/wk1937/0202,,"11.1937.48, S. 2"
12015,2312,1384.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/wk1937/canvas/0202.json,https://digi.ub.uni-heidelberg.de/diglit/wk1937/0202,,"11.1937.48, S. 2"
16341,2313,1285.0,,,,11.1947.142
16465,2314,1285.0,,,,"11.1950.285, p. 5"
16466,2315,1285.0,,,,"11.1950.286, p. 5"
16467,2316,1285.0,,,,"11.1950.286, p. 6"
16555,2317,1285.0,,,,"11.1951.335, p. 2"
16565,2318,1285.0,,,,"11.1953.438, p. 9"
16669,2319,1389.0,,x,,"11.1956.4, p. 399-405"
15388,2320,1477.0,,x,,"11.Jg., Bd.21, S.97-114"
15325,2321,1476.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k1055828x/canvas/f53,https://gallica.bnf.fr/ark:/12148/bpt6k1055828x/canvas/f53,,"11.Jg., Bd.39, S.39-40"
14888,2322,1550.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k2017529/canvas/f201,https://gallica.bnf.fr/ark:/12148/bpt6k2017529/f201.item,,"110.1914.411, S. 623-626"
14889,2323,1550.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k105599m/canvas/f3,https://gallica.bnf.fr/ark:/12148/bpt6k105599m/f3.item,,"110.1915.412, S. 659-662"
14890,2324,1550.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k105599m/canvas/f78,https://gallica.bnf.fr/ark:/12148/bpt6k105599m/f78.item,,"110.1915.412, S. 734-753"
14891,2325,1550.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k105599m/canvas/f177,https://gallica.bnf.fr/ark:/12148/bpt6k105599m/f177.item,,"110.1915.412, S. 833-837"
14646,2326,1490.0,,,https://gallica.bnf.fr/ark:/12148/bpt6k414791s?rk=64378;0,111.1887
14892,2327,1550.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k201753p/canvas/f143,https://gallica.bnf.fr/ark:/12148/bpt6k201753p/f143.item,,"111.1915.413, S. 139-140"
14893,2328,1550.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k2017542/canvas/f40,https://gallica.bnf.fr/ark:/12148/bpt6k2017542/f40.item,,"111.1915.414, S. 222-237"
14895,2329,1550.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k2017542/canvas/f173,https://gallica.bnf.fr/ark:/12148/bpt6k2017542/f173.item,,"111.1915.414, S. 355-362"
14896,2330,1550.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k201755f/canvas/f80,https://gallica.bnf.fr/ark:/12148/bpt6k201755f/f80.item,,"111.1915.415, S. 486-495"
14897,2331,1550.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k201755f/canvas/f132,https://gallica.bnf.fr/ark:/12148/bpt6k201755f/f132.item,,"111.1915.415, S. 538-543"
14898,2332,1550.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k201756t/canvas/f71,https://gallica.bnf.fr/ark:/12148/bpt6k201756t/f71.item,,"111.1915.416, S. 685-695"
14899,2333,1550.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k201756t/canvas/f151,https://gallica.bnf.fr/ark:/12148/bpt6k201756t/f151.item,,"111.1915.416, S. 765-766"
14900,2334,1550.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k2017576/canvas/f13,https://gallica.bnf.fr/ark:/12148/bpt6k2017576/f13.item,,"111.1915.417, S. 5-26"
14903,2335,1550.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k201762n/canvas/f140,https://gallica.bnf.fr/ark:/12148/bpt6k201762n/f140.item,,"113.1916.422, S. 326-328"
14904,2336,1550.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k201764d/canvas/f140,https://gallica.bnf.fr/ark:/12148/bpt6k201764d/f140.item,,"113.1916.424, S. 710-713"
14905,2337,1550.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k201765s/canvas/f21,https://gallica.bnf.fr/ark:/12148/bpt6k201765s/f21.item,,"113.1916.425, S. 17-37"
14906,2338,1550.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k2017754/canvas/f60,https://gallica.bnf.fr/ark:/12148/bpt6k2017754/f60.item,,"116.1916.435, S. 438-450"
14907,2339,1550.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k2017754/canvas/f73,https://gallica.bnf.fr/ark:/12148/bpt6k2017754/f73.item,,"116.1916.435, S. 451-458"
14908,2340,1550.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k2017754/canvas/f135,https://gallica.bnf.fr/ark:/12148/bpt6k2017754/f135.item,,"116.1916.435, S. 513-520"
14696,2341,1602.0,,,https://gallica.bnf.fr/ark:/12148/bpt6k498601?rk=21459;2,118.1893
14909,2342,1550.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k201782b/canvas/f34,https://gallica.bnf.fr/ark:/12148/bpt6k201782b/f34.item,,"118.1916.442, S. 220-237"
14910,2343,1550.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k2017843/canvas/f7,https://gallica.bnf.fr/ark:/12148/bpt6k2017843/f7.item,,"118.1916.444, S. 577-591"
10687,2345,1368.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kfa1896_1897/canvas/0197.json,https://digi.ub.uni-heidelberg.de/diglit/kfa1896_1897/0197,,"12.1896/97.10, S. 150-153"
10698,2346,1368.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kfa1896_1897/canvas/0403.json,https://digi.ub.uni-heidelberg.de/diglit/kfa1896_1897/0403,,"12.1896/97.20, S. 320-325"
10292,2347,1338.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstwart12_2/canvas/0076.json,https://digi.ub.uni-heidelberg.de/diglit/kunstwart12_2/0076,,"12.1899.14, S. 64-65"
10291,2348,1338.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstwart12_2/canvas/0393.json,https://digi.ub.uni-heidelberg.de/diglit/kunstwart12_2/0393,,"12.1899.23, S. 379"
10778,2349,1370.0,,,,"12.1900/01.2, S. 143-206"
10219,2350,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1901/canvas/0086.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1901/0086,,"12.1901.10, Sp. 155-156"
10231,2351,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1901/canvas/0087.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1901/0087,,"12.1901.10, Sp. 158"
10220,2352,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1901/canvas/0107.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1901/0107,,"12.1901.13, Sp. 197-198"
10221,2353,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1901/canvas/0108.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1901/0108,,"12.1901.13, Sp. 200"
10233,2354,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1901/canvas/0110.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1901/0110,,"12.1901.13, Sp. 204-205"
10212,2355,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1901/canvas/0117.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1901/0117,,"12.1901.14, Sp. 217"
10222,2356,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1901/canvas/0118.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1901/0118,,"12.1901.14, Sp. 219-220"
10234,2357,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1901/canvas/0127.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1901/0127,,"12.1901.15, Sp. 237"
10834,2358,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1901/canvas/0130.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1901/0130,,"12.1901.16, Sp. 244-247"
10223,2359,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1901/canvas/0140.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1901/0140,,"12.1901.17, Sp. 264-267"
10235,2360,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1901/canvas/0142.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1901/0142,,"12.1901.17, Sp. 267-268"
10224,2361,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1901/canvas/0149.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1901/0149,,"12.1901.18, Sp. 281"
10225,2362,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1901/canvas/0156.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1901/0156,,"12.1901.19, Sp. 296"
10226,2363,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1901/canvas/0157.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1901/0157,,"12.1901.19, Sp. 297-298"
10208,2364,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1901/canvas/0161.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1901/0161,,"12.1901.20, Sp. 305-310"
10213,2365,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1901/canvas/0173.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1901/0173,,"12.1901.21, Sp. 330"
10227,2366,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1901/canvas/0175.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1901/0175,,"12.1901.21, Sp. 334"
10214,2367,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1901/canvas/0188.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1901/0188,,"12.1901.23, Sp. 360-361"
10835,2368,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1901/canvas/0193.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1901/0193,,"12.1901.24, Sp. 369-373"
10228,2369,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1901/canvas/0198.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1901/0198,,"12.1901.24, Sp. 379"
10836,2370,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1901/canvas/0201.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1901/0201,,"12.1901.25, Sp. 385-388"
10236,2371,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1901/canvas/0215.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1901/0215,,"12.1901.26, Sp. 413"
10229,2372,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1901/canvas/0221.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1901/0221,,"12.1901.27, Sp. 426-429"
10237,2373,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1901/canvas/0223.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1901/0223,,"12.1901.27, Sp. 429-430"
10232,2374,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1901/canvas/0223.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1901/0223,,"12.1901.27, Sp. 430"
10209,2375,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1901/canvas/0223.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1901/0223,,"12.1901.28, Sp. 433-439"
10216,2376,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1902/canvas/0228.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1902/0228,,"12.1901.28, Sp. 440"
10210,2377,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1902/canvas/0244.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1902/0244,,"12.1901.30, Sp. 472-475"
10230,2378,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1902/canvas/0256.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1902/0256,,"12.1901.31, Sp. 495"
10215,2379,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1902/canvas/0268.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1902/0268,,"12.1901.33, Sp. 520"
10207,2380,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1901/canvas/0033.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1901/0033,,"12.1901.4, Sp. 49-52"
10211,2381,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1901/canvas/0045.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1901/0045,,"12.1901.5, Sp. 74"
10217,2382,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1901/canvas/0053.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1901/0053,,"12.1901.6, Sp. 89-92"
10218,2383,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1901/canvas/0061.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1901/0061,,"12.1901.7, Sp. 105-107"
13051,2384,1351.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/dkd1903/canvas/0009.json,https://digi.ub.uni-heidelberg.de/diglit/dkd1903/0009,,"12.1903, S. 309-312"
13052,2385,1351.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/dkd1903/canvas/0013.json,https://digi.ub.uni-heidelberg.de/diglit/dkd1903/0013,,"12.1903, S. 313-316"
13053,2386,1351.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/dkd1903/canvas/0263.json,https://digi.ub.uni-heidelberg.de/diglit/dkd1903/0263,,"12.1903, S. 551-554"
13006,2387,1620.0,,,,"12.1907/08, Bd. 2, S. 612"
10669,2388,1613.0,,,,"12.1908.Bd.3.20, S. 1276-1280"
10441,2389,1613.0,,,,"12.1908.Bd.I.3, S. 192"
10442,2390,1613.0,,,,"12.1908.Bd.I.3, S. 192-193"
10783,2391,1613.0,,,,"12.1908.Bd.I.3, S. 193-194"
10700,2392,1613.0,,,,"12.1908.Bd.I.7, S. 414-419"
12847,2393,1344.0,,,,"12.1910.12, Bd. 2, S. 833-838"
12844,2394,1344.0,,,,"12.1910.7, Bd. 2, S. 121-128"
12846,2395,1344.0,,,,"12.1910.8, Bd. 2, S. 265-268"
12845,2396,1344.0,,,,"12.1910.9, Bd. 2, S. 419-426"
11312,2397,1438.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1914/canvas/0285.json,https://digi.ub.uni-heidelberg.de/diglit/kk1914/0285,,"12.1913/1914..5, S. 247-262"
11313,2398,1438.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1914/canvas/0330.json,https://digi.ub.uni-heidelberg.de/diglit/kk1914/0330,,"12.1913/1914..5, S. 292-293"
11309,2399,1438.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1914/canvas/0037.json,https://digi.ub.uni-heidelberg.de/diglit/kk1914/0037,,"12.1913/1914.1, S. 22-37"
11308,2400,1438.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1914/canvas/0058.json,https://digi.ub.uni-heidelberg.de/diglit/kk1914/0058,,"12.1913/1914.1, S. 43-54"
11319,2401,1438.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1914/canvas/0613.json,https://digi.ub.uni-heidelberg.de/diglit/kk1914/0613,,"12.1913/1914.10, S. 556"
11318,2402,1438.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1914/canvas/0648.json,https://digi.ub.uni-heidelberg.de/diglit/kk1914/0648,,"12.1913/1914.11, S. 585-589"
11317,2403,1438.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1914/canvas/0653.json,https://digi.ub.uni-heidelberg.de/diglit/kk1914/0653,,"12.1913/1914.11, S. 590-597"
11310,2404,1438.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1914/canvas/0205.json,https://digi.ub.uni-heidelberg.de/diglit/kk1914/0205,,"12.1913/1914.3, S. 173-175"
11311,2405,1438.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1914/canvas/0242.json,https://digi.ub.uni-heidelberg.de/diglit/kk1914/0242,,"12.1913/1914.4, S. 208-217"
